code,name,trading_value,open_price,high_price,low_price,close_price
00411A,主動統一前沿科技,309775901,10.1,10.25,10.1,10.22
006201,元大富櫃50,7077534,46.49,46.49,45.9,46.12
00679B,元大美債20年,254587707,25.63,25.65,25.6,25.64
00687B,國泰20年美債,284680459,26.63,26.65,26.6,26.63
00687C,國泰20年美債+櫃U,269690,9.05,9.05,9.05,9.05
00694B,富邦美債1-3,19749386,41.49,41.6,41.49,41.56
00695B,富邦美債7-10,8029708,34.3,34.3,34.13,34.16
00696B,富邦美債20年,44986758,27.91,27.94,27.9,27.93
00697B,元大美債7-10,9589534,34.61,34.61,34.36,34.42
00719B,元大美債1-3,105702019,30.98,30.98,30.9,30.96
00720B,元大投資級公司債,71260979,31.95,31.96,31.9,31.94
00722B,群益投資級電信債,97231926,34.28,34.28,34.16,34.23
00723B,群益投資級科技債,5642260,29.4,29.4,29.36,29.39
00724B,群益投資級金融債,117174931,32.59,32.59,32.52,32.57
00725B,國泰投資級公司債,59743724,34.0,34.01,33.94,33.99
00726B,國泰新興投等債,4221307,31.84,31.86,31.82,31.84
00727B,國泰優選非投等債,7034571,39.14,39.17,39.1,39.13
00734B,台新JPM新興債,1747400,15.49,15.49,15.3,15.3
00740B,富邦全球投等債,58876196,37.15,37.17,37.1,37.14
00741B,富邦全球非投等債,4225868,36.93,36.94,36.88,36.91
00746B,富邦A級公司債,11586114,34.31,34.31,34.22,34.26
00749B,凱基新興債10+,4411520,30.59,30.69,30.57,30.65
00750B,凱基科技債10+,3173940,31.73,31.73,31.73,31.73
00751B,元大AAA至A公司債,96072395,30.01,30.01,29.93,29.99
00754B,群益AAA-AA公司債,4582920,31.47,31.47,31.38,31.39
00755B,群益投資級公用債,3225856,31.48,31.48,31.47,31.47
00756B,群益投等新興公債,3284470,30.05,30.05,29.99,30.04
00758B,復華能源債,5005000,50.05,50.05,50.05,50.05
00759B,復華製藥債,5265000,52.65,52.65,52.65,52.65
00760B,復華新興企業債,5225106,51.75,51.75,51.75,51.75
00761B,國泰A級公司債,4428448,33.02,33.02,32.94,32.97
00764B,群益25年美債,99048083,26.6,26.6,26.52,26.57
00768B,復華20年美債,20926871,47.79,47.79,47.67,47.76
00772B,中信高評級公司債,72335083,32.25,32.25,32.15,32.2
00773B,中信優先金融債,44860067,34.39,34.41,34.33,34.41
00777B,凱基AAA至A公司債,3142093,31.1,31.1,31.08,31.08
00778B,凱基金融債20+,3304000,33.04,33.04,33.04,33.04
00779B,凱基美債25+,8985799,26.81,26.82,26.79,26.82
00780B,國泰A級金融債,3801477,36.03,36.03,35.92,35.92
00781B,國泰A級科技債,4058310,26.66,26.66,26.6,26.61
00782B,國泰A級公用債,3994323,29.3,29.34,29.29,29.34
00785B,富邦金融投等債,1720143,33.68,33.68,33.67,33.67
00786B,元大10年IG銀行債,1208940,31.57,31.57,31.47,31.54
00787B,元大10年IG醫療債,409809,31.33,31.33,31.19,31.19
00788B,元大10年IG電能債,2064572,29.01,29.01,28.95,29.0
00789B,復華公司債A3,4616231,46.16,46.16,46.16,46.16
00791B,復華信用債1-5,5752900,56.45,56.45,56.4,56.4
00792B,群益A級公司債,3147800,30.19,30.25,30.19,30.21
00795B,中信美國公債20年,118049205,25.76,25.77,25.72,25.74
00799B,國泰A級醫療債,3103096,28.42,28.45,28.4,28.44
00834B,第一金金融債10+,3300032,33.0,33.0,33.0,33.0
00836B,永豐10年A公司債,418547,27.87,27.91,27.87,27.91
00840B,凱基IG精選15+,2864171,28.64,28.64,28.64,28.64
00841B,凱基AAA-AA公司債,2739000,27.39,27.39,27.39,27.39
00842B,台新美元銀行債,11454754,29.18,29.18,29.03,29.09
00844B,台新15年IG金融債,2464840,30.44,30.44,30.43,30.43
00845B,富邦新興投等債,3509430,32.09,32.21,32.09,32.2
00846B,富邦歐洲銀行債,3546298,34.88,34.88,34.75,34.75
00847B,中信美國市政債,12213760,24.27,24.29,24.24,24.28
00848B,中信新興亞洲債,16767297,33.1,33.15,33.1,33.14
00849B,中信EM主權債0-5,18761702,37.16,37.25,37.16,37.17
00853B,統一美債10年Aa-A,38491488,26.34,26.45,26.34,26.42
00856B,永豐1-3年美公債,128236,37.34,37.34,37.28,37.28
00857B,永豐20年美公債,28074593,22.45,22.45,22.37,22.42
00858,永豐美國500大,13801906,35.82,35.98,35.82,35.93
00859B,群益0-1年美債,143225862,40.56,40.57,40.5,40.52
00860B,群益1-5Y投資級債,4187620,37.72,37.72,37.68,37.7
00862B,中信投資級公司債,22071616,30.39,30.39,30.24,30.29
00863B,中信全球電信債,18587017,30.36,30.4,30.35,30.38
00864B,中信美國公債0-1,71044394,46.03,46.08,46.0,46.04
00867B,台新A-BBB電信債,58706,,,,
00870B,元大15年EM主權債,1090000,27.27,27.27,27.23,27.23
00877,復華中國5G,76091455,38.95,39.45,38.89,38.9
00884B,中信低碳新興債,14302805,28.45,28.5,28.45,28.49
00886,永豐美國科技,989815,48.37,48.37,48.37,48.37
00887,永豐中國科技50大,73395296,16.05,16.22,16.01,16.07
00888,永豐台灣ESG,321902449,35.54,35.8,35.47,35.76
00890B,凱基ESG BBB債15+,3308593,31.05,31.07,31.01,31.07
00928,中信上櫃ESG 30,10582881,33.08,33.45,32.97,33.32
00931B,統一美債20年,23625194,12.98,12.98,12.94,12.96
00933B,國泰10Y+金融債,72592276,15.4,15.42,15.38,15.4
00937B,群益ESG投等債20+,467861942,14.28,14.29,14.25,14.27
00942B,台新美A公司債20+,38785056,13.72,13.72,13.67,13.7
00948B,中信優息投資級債,21126365,9.11,9.11,9.09,9.1
00950B,凱基A級公司債,38358516,13.56,13.56,13.53,13.55
00955,中信日本商社,36746613,16.33,16.33,16.23,16.24
00957B,兆豐US優選投等債,1853161,12.93,12.94,12.91,12.93
00958B,永豐ESG銀行債15+,7203770,8.99,8.99,8.96,8.99
00959B,大華投等美債15Y+,6337768,9.07,9.08,9.05,9.07
00966B,統一ESG投等債15+,12756930,13.49,13.49,13.45,13.47
00967B,元大優息美債,939625,8.87,8.87,8.77,8.79
00968B,元大優息投等債,14126799,8.96,8.96,8.92,8.93
00969B,元大零息超長美債,6643872,7.98,8.0,7.98,8.0
00970B,台新BBB投等債20+,11758902,9.01,9.02,9.01,9.02
009806,台新標普500,427773,13.7,13.71,13.7,13.7
009807,台新標普科技精選,294267,17.28,17.28,17.28,17.28
00980B,台新特選IG債10+,3300956,9.16,9.16,9.14,9.14
00980D,主動聯博投等入息,6428400,19.87,19.87,19.83,19.83
00980T,平衡凱基美國TOP,1689741,12.2,12.2,11.96,11.96
009814,富邦標普500,6132573,11.4,11.4,11.33,11.37
009815,大華美國MAG7+,21705007,11.74,11.77,11.74,11.75
00981B,第一金優選非投債,117749203,9.09,9.09,9.05,9.06
00981D,主動中信非投等債,24836722,10.21,10.21,10.18,10.18
009822,華南永昌未來金融,4179000,9.68,9.89,9.68,9.84
009823,群益S&P500,38165798,10.41,10.42,10.4,10.41
009825,聯邦美國金融創新,7760683,9.99,10.05,9.99,10.03
00982B,FT投資級債20+,62535,9.42,9.42,9.42,9.42
00983B,大華優利美公債20,671417,15.0,15.02,15.0,15.01
00984B,大華優利美A債15,12980138,15.76,15.78,15.75,15.77
00985D,主動貝萊德優投等,6527718,9.74,9.74,9.72,9.73
00986B,FT金融債10+,420684,9.45,9.48,9.45,9.48
00986D,主動復華金融債息,5856980,14.2,14.2,14.15,14.17
00987B,野村10+澳洲公債,11336258,15.65,15.68,15.65,15.66
00987D,主動統一美債量化,14345420,9.9,9.9,9.85,9.87
00988B,玉山嚴選非投債,15018446,19.36,19.36,19.33,19.34
00989B,台新美國非投等債,11436506,9.95,9.95,9.93,9.94
00990B,國泰收益非投等債,35934481,9.98,9.98,9.95,9.96
00998A,主動復華金融股息,204291081,17.2,17.2,17.04,17.04
020001,富邦存股雙十N,28630,28.63,28.63,28.63,28.63
020025,統一亞洲半導體N,1192180,39.71,39.88,39.64,39.77
020033,統一恒生科期N,214400,3.5,3.52,3.5,3.5
020035,元大上櫃ESG高息N,0,,,,
020040,元大上櫃ESG龍頭N,0,,,,
020041,兆豐半導體氣候N,683200,21.12,21.39,21.12,21.34
1240,茂生農經,25028,,,,
1259,安心,4103382,67.8,69.0,66.3,68.0
1264,德麥,3227583,244.5,245.5,244.5,245.5
1268,漢來美食,5137831,174.0,174.0,171.0,174.0
1294,漢田生技,748111,51.0,51.7,51.0,51.5
1295,生合,1332885,44.5,45.1,44.45,45.0
1336,台翰,5346323,17.35,17.55,16.95,16.95
1565,精華,10043497,97.0,97.0,96.2,96.7
1569,濱川,533664328,61.0,61.0,57.6,61.0
1570,力肯,980488,32.0,32.4,32.0,32.4
1580,新麥,6296670,98.8,99.0,96.9,97.3
1584,精剛,4202617,18.35,18.35,18.1,18.25
1586,和勤,3149340,18.05,18.05,17.8,18.0
1591,駿吉-KY,12898254,41.7,42.25,41.05,41.25
1593,祺驊,1050185,31.9,32.0,31.75,31.95
1595,川寶,15850371,65.9,69.3,65.8,68.5
1599,宏佳騰,424934,23.1,23.2,22.9,23.2
1742,台蠟,2040235,17.75,17.75,17.5,17.5
1777,生泰,1280964,74.3,74.7,74.0,74.5
1780,立弘,1845329,25.15,25.15,24.8,25.15
1781,合世,162178,10.15,10.2,10.0,10.2
1784,訊聯,2650458,58.0,58.9,57.8,58.4
1785,光洋科,434058252,97.0,97.8,95.5,97.4
1788,杏昌,1970582,128.0,128.0,127.5,128.0
1796,金穎生技,238229,29.8,29.8,29.6,29.8
1799,易威,3041512,28.85,29.1,28.85,29.1
1813,寶利徠,227927,11.25,11.3,11.2,11.25
1815,富喬,8142390152,121.5,124.5,120.0,121.0
2035,唐榮,594878,27.1,27.15,26.5,26.5
2061,風青,108178622,52.0,55.5,52.0,54.0
2063,世鎧,403170,23.95,23.95,23.6,23.8
2064,晉椿,59845,11.75,11.75,11.75,11.75
2065,世豐,1688320,35.5,35.5,35.0,35.15
2066,世德,699554,52.5,52.5,52.0,52.0
2067,嘉鋼,42355,5.25,5.25,5.08,5.08
2070,精湛,5122294,61.6,62.2,61.0,61.2
2073,雄順,125200,25.1,25.1,25.0,25.0
2221,大甲,407373200,136.0,140.0,136.0,140.0
2230,泰茂,9876409,21.9,22.15,21.0,21.05
2235,謚源,29825,28.4,28.4,28.4,28.4
2596,綠意,1173224,35.05,35.05,34.5,34.95
2640,大車隊,13993342,168.0,168.0,161.0,166.0
2641,正德,21356483,17.6,17.8,17.45,17.75
2643,捷迅,694194,62.5,63.0,62.3,63.0
2718,全心投控,1003454,41.1,41.1,40.75,41.1
2719,燦星旅,176135,19.7,19.7,19.4,19.65
2724,藝舍-KY,47700,11.9,11.95,11.85,11.85
2726,雅茗-KY,172887,8.05,8.1,8.01,8.05
2729,瓦城,11802405,157.0,160.0,156.5,159.0
2732,六角,862077,62.4,63.3,62.1,63.3
2734,易飛網,653205,14.5,14.5,14.4,14.45
2736,富野,512653,11.35,11.55,11.3,11.35
2740,華軒,34238,31.15,31.15,31.15,31.15
2743,山富,2371526,55.2,55.2,54.0,54.5
2745,五福,4447954,84.6,84.6,84.0,84.1
2751,王座,154265,53.6,53.6,53.4,53.4
2752,豆府,564169,178.0,180.0,178.0,180.0
2754,亞洲藏壽司,2091261,69.0,69.4,68.5,68.5
2755,揚秦,1875075,98.4,98.7,98.4,98.7
2756,聯發國際,453831,62.3,63.0,62.2,63.0
2916,滿心,1101250,40.55,40.7,40.5,40.7
2924,宏太-KY,18915,17.75,17.75,17.75,17.75
2926,誠品生活,0,,,,
2937,集雅社,89290,44.5,44.75,44.5,44.75
2938,床的世界,5572574,18.15,18.55,18.1,18.5
2941,米斯特,32190,31.95,31.95,31.95,31.95
2947,振宇五金,553206,60.5,60.5,60.2,60.5
2948,寶陞,47219,36.65,36.65,36.65,36.65
2949,欣新網,0,,,,
3064,泰偉,40798,17.15,17.2,17.15,17.2
3066,李洲,96514508,30.1,30.5,28.25,28.7
3067,全域,1355,,,,
3071,協禧,3001597,23.3,23.7,23.2,23.7
3073,天方能源,1741639,20.6,21.55,20.6,20.8
3078,僑威,46356876,44.55,46.2,44.55,46.2
3081,聯亞,7863300860,2900.0,2910.0,2820.0,2875.0
3083,網龍,764987,22.4,22.7,22.2,22.7
3085,新零售,26237,11.65,11.65,11.6,11.6
3086,華義*,1473841,28.9,29.5,28.55,28.9
3088,艾訊,107565557,127.0,130.5,126.0,129.0
3093,港建*,10533771,44.8,45.8,44.3,45.4
3095,及成,330183,34.6,34.6,33.4,34.2
3105,穩懋,11686527996,497.0,504.0,486.0,490.5
3114,好德,6936108,31.2,31.95,30.9,31.95
3115,富榮綱,73627,7.83,8.2,7.83,8.08
3118,進階,264271,31.6,31.6,31.5,31.55
3122,笙泉,1330297,23.9,24.25,22.9,24.25
3128,昇銳,1026295,20.45,20.7,20.45,20.45
3131,弘塑,1006300420,2480.0,2525.0,2445.0,2465.0
3141,晶宏,471769680,96.9,100.0,92.8,92.8
3147,大綜,149642349,240.5,244.5,236.5,238.0
3152,璟德,11712022,226.5,226.5,222.5,223.0
3158,嘉實,713715,88.4,88.4,85.7,85.8
3162,精確,74340679,77.5,77.5,75.5,76.0
3163,波若威,828540681,670.0,689.0,666.0,667.0
3169,亞信,14242846,104.0,105.5,104.0,105.0
3171,炎洲流通,902619,58.9,58.9,58.4,58.4
3176,基亞,13693462,38.15,38.35,37.75,38.0
3178,公準,160764073,70.8,75.9,69.6,75.9
3188,鑫龍騰,3244110,24.1,24.1,23.65,23.7
3191,雲嘉南,246344,16.65,17.3,16.65,17.0
3205,佰研,1503237,46.9,47.0,46.55,46.65
3206,志豐,1841791,35.0,35.9,34.35,35.3
3207,耀勝,6493178,38.8,39.15,38.2,38.25
3211,順達,3469477263,375.0,397.0,370.0,387.5
3213,茂訊,15594015,124.5,127.0,123.5,126.0
3217,優群,19819955,131.0,131.0,129.5,131.0
3218,大學光,11603941,134.5,135.0,134.0,134.0
3219,倚強科,262465987,96.0,98.7,94.1,98.7
3221,台嘉碩,101252247,47.8,50.0,47.5,48.65
3224,三顧,658979,32.5,32.5,31.7,32.0
3226,龍鋒,3778743,56.2,58.2,56.0,57.5
3227,原相,101525422,187.0,187.0,184.0,184.0
3228,金麗科,57290120,167.0,177.5,166.5,174.0
3230,錦明,15578426,42.0,42.2,41.2,41.25
3232,昱捷,1173499,21.35,21.35,20.7,21.2
3234,光環,387853462,183.5,187.0,178.5,178.5
3236,千如,42531986,43.6,44.3,43.5,43.65
3252,海灣,1073993,15.35,15.35,15.3,15.3
3259,鑫創,408296,9.85,10.2,9.85,10.2
3260,威剛,1846910985,385.5,392.0,383.0,389.0
3264,欣銓,7489515103,274.0,284.0,266.0,284.0
3265,台星科,343317844,181.0,186.0,178.0,181.0
3268,海德威,1741492,18.8,20.0,18.6,19.8
3272,東碩,301332,14.15,14.15,13.85,14.0
3276,宇環,494127,13.9,14.05,13.85,14.0
3284,太普高,2294660,20.35,20.35,19.85,19.85
3285,微端,11836744,40.5,44.8,40.5,43.2
3287,廣寰科,161937094,43.0,45.0,42.0,42.1
3288,點晶,3046233,20.9,22.2,20.35,22.2
3289,宜特,34964229,138.0,138.5,136.0,136.5
3290,東浦,5603509,46.9,46.9,46.45,46.6
3293,鈊象,799255888,723.0,725.0,709.0,724.0
3294,英濟,8477523,30.3,30.85,30.15,30.8
3297,杭特,38851988,35.35,36.4,34.55,36.4
3303,岱稜,6899925,49.2,49.2,48.6,48.6
3306,鼎天,2129435,45.0,45.1,44.7,45.0
3310,佳穎,966034,70.0,70.0,67.7,68.5
3313,斐成,1113979,10.6,10.65,10.45,10.45
3317,尼克森,14915796,56.5,56.5,55.7,56.2
3322,建舜電,1962637,11.4,11.4,10.7,11.1
3323,加百裕,9092760,27.3,28.15,27.3,27.85
3324,雙鴻,6116503675,1500.0,1535.0,1460.0,1520.0
3325,旭品,4241296,11.1,12.3,11.0,12.3
3332,幸康,188390,60.3,60.3,60.0,60.0
3339,泰谷,305792616,46.45,49.2,45.25,48.5
3349,寶德,1329065,20.0,20.0,19.5,20.0
3354,律勝,75967529,29.7,31.5,28.8,30.4
3357,臺慶科,217912869,207.5,210.5,204.0,209.0
3360,尚立,6382618,14.9,15.15,14.8,15.15
3362,先進光,198130011,179.0,180.5,174.5,174.5
3363,上詮,1601826822,685.0,688.0,657.0,661.0
3372,典範,24005433,16.5,17.0,16.5,16.55
3373,熱映,451471,16.1,16.1,16.0,16.0
3374,精材,4420993950,451.5,456.0,432.0,443.0
3379,彬台,3898649,27.3,28.5,27.0,28.3
3388,崇越電,61603444,82.4,84.4,82.2,83.7
3390,旭軟,6998847,22.1,22.2,21.65,22.0
3402,漢科,18411632,129.0,129.0,127.0,127.0
3430,奇鈦科,42203955,103.5,109.5,103.5,106.0
3434,哲固,11219948,32.8,34.15,32.35,33.6
3438,類比科,2617227,66.0,66.0,63.2,63.3
3441,聯一光,353539677,190.0,190.0,175.0,177.5
3444,利機,14307438,83.6,84.5,81.5,83.2
3455,由田,551220242,252.0,263.5,251.0,256.5
3465,進泰電子,377278,29.15,29.15,29.0,29.0
3466,德晉,4650208,24.3,24.7,24.25,24.35
3467,台灣精材,60641031,78.0,78.0,75.1,77.4
3479,安勤,63449335,132.5,134.0,130.5,131.5
3483,力致,22415505,75.4,75.4,73.5,74.2
3484,崧騰,6306231,46.05,46.15,45.75,45.8
3485,敘豐,11802752,203.0,203.0,196.0,196.5
3489,森寶,3339689,22.55,23.3,22.1,22.3
3490,單井,146014662,44.35,46.0,44.3,45.2
3491,昇達科,2101360195,1555.0,1580.0,1510.0,1520.0
3492,長盛,286164,19.0,19.2,19.0,19.2
3498,陽程,369791524,200.0,203.0,194.0,196.0
3499,環天科,719841,13.5,13.8,13.35,13.8
3508,位速,38961721,23.75,26.1,23.35,26.1
3511,矽瑪,1724479,19.55,19.6,19.0,19.6
3512,皇龍,496089,19.3,19.3,19.1,19.3
3516,亞帝歐,746640,26.1,26.1,24.7,25.2
3520,華盈,1172885,17.3,17.65,17.3,17.5
3521,台鋼建設,469883,12.0,12.0,11.9,11.95
3522,御嵿,2638640,13.3,13.3,12.85,13.1
3523,迎輝,260307,15.0,15.1,14.9,15.0
3526,凡甲,44250391,272.5,272.5,269.5,270.5
3527,聚積,5912822,50.9,52.5,49.8,51.5
3529,力旺,2624363895,2880.0,2950.0,2820.0,2830.0
3531,先益,27112,21.2,21.2,21.2,21.2
3537,堡達,8739058,53.5,54.0,53.2,53.9
3540,曜越,10099658,23.35,24.25,23.15,23.45
3541,西柏,588810,22.1,22.4,22.05,22.4
3546,宇峻,6170974,72.8,73.5,72.5,73.4
3548,兆利,10549124,80.4,80.5,78.8,80.0
3551,世禾,354546465,189.0,189.0,185.5,186.5
3552,同致,41376478,39.35,39.7,38.8,39.3
3555,博士旺,5121246,175.0,175.0,170.5,174.0
3556,禾瑞亞,5393756,57.8,57.8,57.3,57.7
3558,神準,10606548,123.0,125.5,122.5,124.0
3564,其陽,14523514,49.85,52.1,49.0,50.4
3567,逸昌,418255,25.35,25.4,25.2,25.35
3570,大塚,2874671,170.0,170.0,169.0,169.5
3577,泓格,30961404,118.0,121.0,116.0,117.0
3580,友威科,174305245,98.0,103.0,96.2,100.5
3581,博磊,30327450,103.0,107.0,102.0,103.5
3587,閎康,54372594,245.0,245.0,238.0,239.5
3594,磐儀,19011235,46.6,47.8,46.5,47.0
3597,映興,424608,26.3,26.75,26.3,26.35
3609,三一東林,5516454,21.9,24.05,21.75,24.05
3611,鼎翰,4538079,183.0,183.0,181.5,182.5
3615,安可,37053198,36.9,38.85,36.9,37.75
3623,富晶通,8041702,28.6,29.15,27.6,28.05
3624,光頡,4462556087,130.0,138.0,129.0,132.5
3625,西勝,1936844,11.0,11.4,11.0,11.4
3628,盈正,5919372,74.5,74.5,72.4,72.7
3629,地心引力,87489,19.55,19.55,18.2,18.2
3630,新鉅科,7851005,26.15,26.4,25.95,26.25
3631,晟楠,11107999,40.15,41.75,40.15,40.75
3632,研勤,55715,7.07,7.07,7.07,7.07
3646,艾恩特,575156,24.8,25.0,24.5,24.8
3663,鑫科,34857551,61.3,63.2,60.6,62.1
3664,安瑞-KY,414738,8.44,8.5,8.4,8.5
3666,光耀,1129948,25.0,25.1,24.85,25.1
3672,康聯訊,434524,12.05,12.05,12.0,12.0
3675,德微,307989829,296.5,303.0,287.5,294.5
3680,家登,1114946391,536.0,553.0,531.0,548.0
3684,榮昌,349610,54.2,54.2,54.0,54.0
3685,元創精密,13644895,36.35,36.55,35.55,36.0
3687,歐買尬,3284207,61.0,61.6,61.0,61.3
3689,湧德,34566948,110.0,110.5,109.0,109.5
3691,碩禾,109386561,100.5,104.5,99.0,100.5
3693,營邦,745891730,704.0,712.0,691.0,702.0
3707,漢磊,147559039,63.3,64.1,62.5,63.4
3709,鑫聯大投控,10832356,63.8,64.0,63.0,63.9
3710,連展投控,5213347,8.77,8.78,7.52,7.6
3713,新晶投控,453584,14.25,14.25,13.9,14.2
3718,中光電投控,185142233,67.5,68.3,66.4,67.1
4102,永日,198829,18.85,18.85,18.55,18.85
4105,東洋,47506923,78.4,79.1,78.1,79.1
4107,邦特,5983858,111.5,111.5,111.0,111.0
4109,加捷生醫,948822,11.25,11.3,11.1,11.25
4111,濟生,850523,28.8,28.85,28.8,28.85
4113,聯上,10767969,15.7,16.0,15.4,15.55
4114,健喬,12078832,29.8,29.8,29.55,29.6
4116,明基醫,922178,39.45,40.0,39.4,39.5
4120,友華,348332,45.7,45.9,45.7,45.9
4121,優盛,321405,12.65,12.8,12.6,12.75
4123,晟德,28936046,30.8,30.8,30.55,30.75
4126,太醫,2353954,77.7,78.0,77.5,77.5
4127,天良,9370197,61.8,62.8,59.8,60.0
4128,中天,11032307,14.65,14.7,14.5,14.65
4129,聯合,2756407,81.9,82.9,81.9,82.5
4131,浩泰,338581,31.25,31.25,30.1,31.2
4138,曜亞,1390990,53.9,54.8,53.7,54.6
4139,馬光-KY,1173300,42.0,42.15,40.75,40.75
4147,中裕,88093796,62.9,65.0,62.3,64.1
4153,鈺緯,358333,32.0,32.3,31.8,32.3
4154,樂威科-KY,12255,11.65,11.65,11.65,11.65
4157,太景*-KY,4541433,9.04,9.04,8.94,8.99
4160,訊聯基因,323774,39.05,39.2,39.0,39.15
4161,聿新科,548040,22.15,22.2,22.05,22.2
4162,智擎,10823738,55.5,56.3,55.4,55.8
4163,鐿鈦,1146733,134.0,134.0,132.5,133.0
4166,友霖,466394,24.7,24.7,24.3,24.3
4167,松瑞藥,10379289,19.35,19.7,19.35,19.65
4168,醣聯,841196,21.95,21.95,21.75,21.8
4171,瑞基,419309,16.6,16.6,16.35,16.4
4173,久裕,748763,17.25,17.5,17.25,17.4
4174,浩鼎,34923472,27.75,29.9,27.7,29.9
4175,杏一,396916,51.2,51.4,51.1,51.4
4183,福永生技,878421,13.5,14.35,13.5,14.35
4188,安克,1190911,14.0,14.4,13.7,13.7
4192,杏國,123791,18.5,18.6,18.5,18.6
4198,欣大健康,311379,49.3,49.45,47.6,49.4
4205,中華食,1112873,68.8,69.0,68.8,69.0
4207,環泰,697217,19.4,19.45,19.35,19.4
4303,信立,16426523,35.75,35.9,35.2,35.2
4304,勝昱,3312209,18.95,18.95,18.95,18.95
4305,世坤,84100,41.95,42.15,41.95,42.15
4401,東隆興,358665,14.0,14.15,13.85,14.1
4402,郡都開發,625041,14.15,14.7,13.95,14.0
4406,新昕纖,1591200,10.2,10.6,10.2,10.35
4413,飛寶企業,598350,19.0,19.1,18.6,18.85
4416,三圓,29497522,12.2,13.35,12.2,13.35
4417,金洲,1607323,50.3,50.3,49.9,50.0
4419,皇家美食,142979,47.55,47.55,47.35,47.55
4420,光明,2175089,36.1,36.1,35.45,35.85
4430,耀億,193930,17.5,17.5,17.2,17.35
4432,銘旺實,728159,15.5,15.6,15.35,15.5
4433,興采,1511375,18.1,18.1,17.9,17.9
4442,竣邦-KY,1157042,54.8,54.9,54.4,54.5
4502,健信,3583,,,,
4503,金雨,1644623,23.8,23.8,23.25,23.55
4506,崇友,2349163,120.0,120.0,119.0,119.0
4510,高鋒,27597157,44.3,45.4,43.9,44.5
4513,福裕,6033498,16.2,16.9,16.05,16.55
4523,永彰,2030526,24.95,24.95,24.0,24.2
4527,方土霖,351995,41.4,41.4,40.75,40.75
4528,江興鍛,233477,14.95,15.1,14.85,14.9
4529,淳紳,55209,3.45,3.45,3.45,3.45
4530,天意能創,882675,22.85,24.85,22.6,24.85
4533,協易機,11360784,25.35,25.45,24.9,25.2
4534,慶騰,81314776,29.5,32.25,29.4,32.25
4535,至興,772893,28.15,28.15,27.1,27.2
4538,大詠城,253553,17.5,17.5,17.15,17.4
4541,晟田,73100944,62.0,62.5,60.5,60.7
4542,科嶠,320137678,279.0,302.5,276.5,302.5
4543,萬在,2384150,28.8,29.5,28.8,29.0
4549,桓達,3096343,97.5,99.8,96.9,97.7
4550,長佳,338000,24.3,24.3,24.0,24.15
4554,橙的,285072,28.45,28.45,28.45,28.45
4556,旭然,124138544,84.0,91.5,83.2,87.3
4558,寶緯,708150,17.3,17.4,17.2,17.2
4561,健椿,2659853,40.6,41.7,40.5,41.45
4563,百德,6337445,47.5,47.5,46.85,47.0
4568,科際精密,355800,39.5,40.2,39.4,40.2
4577,達航科技,26822486,88.0,89.4,86.0,86.6
4580,捷流閥業,2437344,81.8,81.8,81.2,81.4
4584,君帆,111834,37.0,37.5,37.0,37.5
4609,唐鋒,23100,4.24,4.24,4.17,4.17
4702,中美實,687762,9.37,9.39,9.31,9.36
4706,大恭,388022,35.9,35.9,33.9,33.95
4707,磐亞,116142229,28.25,30.7,28.25,29.1
4711,永純,116294,16.75,16.75,16.45,16.5
4714,永捷,59212048,12.2,12.6,11.85,12.45
4716,大立,8475709,17.0,17.15,16.75,16.9
4721,美琪瑪,35787556,74.2,76.5,73.8,75.5
4726,永昕,1295878,23.0,23.1,22.85,22.95
4728,雙美,24368368,396.0,406.0,395.0,399.5
4729,熒茂,1884995,18.95,19.2,18.85,18.9
4735,豪展,760704,36.0,36.15,35.85,36.15
4741,泓瀚,1480666,39.2,39.35,38.05,39.0
4743,合一,34092845,44.0,44.8,43.9,44.75
4744,皇將,2090001,29.8,29.85,29.1,29.1
4745,合富-KY,237399,11.75,11.85,11.7,11.85
4747,強生*,1521279,24.05,24.05,23.5,23.75
4749,新應材,385962952,746.0,750.0,735.0,735.0
4754,國碳科,208220,37.35,37.6,37.35,37.6
4760,勤凱,63578174,266.5,273.0,264.0,266.0
4767,誠泰科技,564372,28.4,28.45,27.3,27.9
4768,晶呈科技,175184738,315.5,331.5,312.0,317.5
4772,台特化,91839513,250.0,251.0,244.5,244.5
4806,桂田文創,257122,8.86,9.5,8.86,9.5
4903,聯光通,130737397,41.0,41.35,41.0,41.35
4905,台聯電,1951568,79.8,79.8,76.9,77.2
4907,富宇,1292704,45.5,45.9,45.05,45.75
4908,前鼎,1045334640,241.5,245.0,231.5,232.0
4909,新復興,13204256,35.95,35.95,34.55,35.15
4911,德英,81702,28.8,28.8,28.8,28.8
4923,力士,205410595,60.8,66.7,60.1,62.4
4924,欣厚-KY,13092543,15.35,17.05,15.3,17.05
4931,新盛力,1047177825,239.0,246.0,238.0,239.5
4933,友輝,5342955,52.7,53.0,51.9,52.7
4939,亞電,424717316,78.8,81.4,77.7,78.8
4946,辣椒,1576881,90.0,94.2,90.0,93.9
4950,金耘國際,296808,15.9,15.9,15.5,15.5
4951,精拓科,26785575,99.7,99.7,99.7,99.7
4953,緯致,40895443,124.0,124.0,119.5,120.0
4966,譜瑞-KY,393691276,568.0,573.0,559.0,567.0
4971,IET-KY,957006589,597.0,598.0,575.0,581.0
4972,湯石照明,768981,16.3,17.05,16.3,16.4
4973,廣穎,70405910,140.5,141.5,138.5,138.5
