code,name,trading_value,close_price
00400A,主動國泰動能高息,1495491791,13.79
00401A,主動摩根台灣鑫收,232149479,12.61
0050,元大台灣50,10703702958,95.75
0051,元大中型100,10397193,129.9
0052,富邦科技,2370402848,56.1
0053,元大電子,7700460,219.7
0055,元大MSCI金融,15133776,33.86
0056,元大高股息,4654946006,43.86
0057,富邦摩台,3718622,284.05
0061,元大寶滬深,19577722,24.95
006203,元大MSCI台灣,2199252,173.85
006204,永豐臺灣加權,5853738,204.6
006205,富邦上証,21568820,41.54
006206,元大上證50,4335494,37.95
006207,復華滬深,15889366,33.33
006208,富邦台50,1960099761,222.0
00625K,富邦上証+R,44500,8.9
00631L,元大台灣50正2,7902682642,31.89
00632R,元大台灣50反1,1750835399,11.32
00633L,富邦上証正2,255673480,53.3
00634R,富邦上証反1,3612235,3.05
00635U,期元大S&P黃金,204382001,48.81
00636,國泰中國A50,33129822,28.71
00636K,國泰中國A50+U,4535,9.07
00637L,元大滬深300正2,868964131,22.01
00638R,元大滬深300反1,36009655,6.51
00639,富邦深100,20976632,17.46
00640L,富邦日本正2,47416932,93.6
00641R,富邦日本反1,6149212,4.01
00642U,期元大S&P石油,205618549,30.59
00643,群益深証中小,74197283,20.15
00643K,群益深証中小+R,4320,4.32
00645,富邦日本,26552453,53.1
00646,元大S&P500,614878550,72.3
00647L,元大S&P500正2,20392044,127.55
00648R,元大S&P500反1,1976840,4.11
00650L,復華香港正2,105367583,17.79
00651R,復華香港反1,1274217,5.13
00652,富邦印度,25139402,32.99
00653L,富邦印度正2,21744334,47.0
00654R,富邦印度反1,294926,6.71
00655L,國泰中國A50正2,108035483,37.13
00656R,國泰中國A50反1,972274,5.75
00657,國泰日經225,30599770,72.1
00657K,國泰日經225+U,4442,22.21
00660,元大歐洲50,5633647,42.8
00661,元大日經225,19411558,79.05
00662,富邦NASDAQ,515085803,114.25
00663L,國泰臺灣加權正2,953821260,91.1
00664R,國泰臺灣加權反1,54683846,1.83
00665L,富邦恒生國企正2,186187677,10.11
00666R,富邦恒生國企反1,3469986,8.89
00668,國泰美國道瓊,7831618,56.75
00668K,國泰美國道瓊+U,3602,18.01
00669R,國泰美國道瓊反1,7894417,5.55
00670L,富邦NASDAQ正2,273369336,191.85
00671R,富邦NASDAQ反1,19178133,2.56
00673R,期元大S&P原油反1,311117004,12.05
