roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
113,8,1101,台泥,13004435,14429687,9379408,-9.87,38.64,92266097,72206846,27.78
113,8,1102,亞泥,6734055,6722518,6469836,0.17,4.08,48941178,53547181,-8.6
113,8,1103,嘉泥,267388,258383,238917,3.48,11.91,1963215,1882252,4.3
113,8,1104,環泥,652544,621001,617197,5.07,5.72,5274197,5009162,5.29
113,8,1108,幸福,382273,344972,430420,10.81,-11.18,3137326,3286336,-4.53
113,8,1109,信大,359275,382035,541722,-5.95,-33.67,3214415,4134857,-22.26
113,8,1110,東泥,327212,274186,160207,19.33,104.24,1782914,1472158,21.1
113,8,1201,味全,2217179,2154021,2024542,2.93,9.51,15611517,14045524,11.14
113,8,1203,味王,496672,475908,566658,4.36,-12.35,4050662,4174640,-2.96
113,8,1210,大成,9027255,8506106,10230624,6.12,-11.76,68247396,73862187,-7.6
113,8,1213,大飲,25897,19561,-998,32.39,2694.88,120710,115850,4.19
113,8,1215,卜蜂,2417581,2322796,2508812,4.08,-3.63,18357469,19513213,-5.92
113,8,1216,統一,61624958,59449406,57541764,3.65,7.09,441947579,380485211,16.15
113,8,1217,愛之味,695333,517832,657803,34.27,5.7,3574642,3470812,2.99
113,8,1218,泰山,1025513,977678,1157243,4.89,-11.38,7292494,7515610,-2.96
113,8,1219,福壽,1163022,1196279,1366116,-2.78,-14.86,9401282,11089223,-15.22
113,8,1220,台榮,294205,267181,296778,10.11,-0.86,2141407,2059148,3.99
113,8,1225,福懋油,1077680,1064684,1232824,1.22,-12.58,8527015,9728344,-12.34
113,8,1227,佳格,2599750,2139161,2657640,21.53,-2.17,17892276,17012928,5.16
113,8,1229,聯華,918462,949035,891803,-3.22,2.98,8857138,8425508,5.12
113,8,1231,聯華食,1148313,1115087,1042128,2.97,10.18,7819200,7193264,8.7
113,8,1232,大統益,1810031,1859450,2202657,-2.65,-17.82,14633915,15833689,-7.57
113,8,1233,天仁,185428,171241,178560,8.28,3.84,1467064,1380873,6.24
113,8,1234,黑松,1119093,993979,1121037,12.58,-0.17,7031691,6946938,1.22
113,8,1235,興泰,13339,6081,9911,119.35,34.58,60194,32966,82.59
113,8,1236,宏亞,158879,162934,172261,-2.48,-7.76,1238478,1199306,3.26
113,8,1702,南僑,2010429,1868017,1998440,7.62,0.59,15337540,14762083,3.89
113,8,1737,臺鹽,298472,255573,318789,16.78,-6.37,2171071,2312423,-6.11
113,8,1301,台塑,16140806,17709919,17501985,-8.86,-7.77,133068073,134807155,-1.29
113,8,1303,南亞,22463979,22531108,23595589,-0.29,-4.79,170031331,174622089,-2.62
113,8,1304,台聚,4233703,4531832,5032636,-6.57,-15.87,34249355,34930170,-1.94
113,8,1305,華夏,643628,997410,1378646,-35.47,-53.31,7621400,9519235,-19.93
113,8,1307,三芳,1102715,1085215,1038632,1.61,6.16,7289718,6833447,6.67
113,8,1308,亞聚,469189,570164,679172,-17.7,-30.91,4095422,4466869,-8.31
113,8,1309,台達化,1885923,1620940,1396557,16.34,35.04,12240776,9654060,26.79
113,8,1310,台苯,1037809,1033684,814218,0.39,27.46,7730603,6138725,25.93
113,8,1312,國喬,1506252,1605255,1284350,-6.16,17.27,11425034,10618893,7.59
113,8,1313,聯成,5639666,6062896,6494950,-6.98,-13.16,50098203,46173079,8.5
113,8,1314,中石化,2826544,2430478,2408787,16.29,17.34,21941549,16929377,29.6
113,8,1315,達新,176634,157127,163404,12.41,8.09,1349291,1558755,-13.43
113,8,1321,大洋,339149,338679,391590,0.13,-13.39,3123404,3250512,-3.91
113,8,1323,永裕,193855,184175,316094,5.25,-38.67,1937267,2228360,-13.06
113,8,1324,地球,61453,61973,75561,-0.83,-18.67,528187,620628,-14.89
113,8,1325,恆大,23387,24924,32476,-6.16,-27.98,221703,278134,-20.28
113,8,1326,台化,29371521,30018602,29077841,-2.15,1.0,239807091,214026306,12.04
113,8,4306,炎洲,1445593,1583736,1117797,-8.72,29.32,11263815,8142271,38.33
113,8,1402,遠東新,22820578,21849337,21526874,4.44,6.0,177593034,167102172,6.27
