roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
102,9,1780,立弘,41370,31269,35482,32.3,16.59,357340,353768,1.0
102,9,4205,中華食,102328,106475,95143,-3.89,7.55,903874,906625,-0.3
102,9,4207,環泰,288589,316376,287711,-8.78,0.3,2884415,2738813,5.31
102,9,4303,信立,50334,49476,52770,1.73,-4.61,452714,504970,-10.34
102,9,4304,勝昱,61905,59176,46236,4.61,33.88,469326,500260,-6.18
102,9,4305,世坤,97624,108037,108458,-9.63,-9.98,972827,1079566,-9.88
102,9,9950,萬國通,255833,304291,296522,-15.92,-13.72,2517778,2494725,0.92
102,9,4401,東隆興,414719,431094,344715,-3.79,20.3,3623384,2776017,30.52
102,9,4402,郡都開發,169117,144990,83713,16.64,102.01,822298,744393,10.46
102,9,4406,新昕纖,69558,83390,55424,-16.58,25.5,639258,678159,-5.73
102,9,4413,飛寶企業,3944,4174,4096,-5.51,-3.71,35932,28665,25.35
102,9,4417,金洲,209953,215308,244598,-2.48,-14.16,1773321,1928861,-8.06
102,9,4420,光明,32163,30895,45132,4.1,-28.73,354568,483006,-26.59
102,9,4432,銘旺實,179477,171322,110749,4.76,62.05,1591990,1494950,6.49
102,9,4433,興采,115412,97052,94845,18.91,21.68,1113136,937231,18.76
102,9,6506,雙邦,129970,130332,106648,-0.27,21.86,1375914,1245889,10.43
102,9,1570,力肯,50750,41889,47376,21.15,7.12,446674,329090,35.73
102,9,1580,新麥,350477,408489,307040,-14.2,14.14,2723729,2534217,7.47
102,9,1586,和勤,112689,99649,104707,13.08,7.62,932639,878277,6.18
102,9,1599,宏佳騰,361474,239443,307767,50.96,17.45,1627245,1456338,11.73
102,9,2066,世德,90457,92153,92073,-1.84,-1.75,777280,739830,5.06
102,9,2067,嘉鋼,84977,84838,79500,0.16,6.88,725474,737107,-1.57
102,9,2235,謚源,62568,69748,59781,-10.29,4.66,499887,500565,-0.13
102,9,3162,精確,67670,67949,78416,-0.41,-13.7,585321,602802,-2.89
102,9,3226,龍鋒,77852,49690,23351,56.67,233.39,483372,208296,132.06
102,9,3379,彬台,83022,38721,77928,114.41,6.53,767590,894265,-14.16
102,9,3685,元創精密,71805,74972,69690,-4.22,3.03,527676,372428,41.68
102,9,4502,健信,46274,65257,101516,-29.08,-54.41,715858,975286,-26.6
102,9,4503,金雨,9028,12081,17209,-25.27,-47.53,84280,106609,-20.94
102,9,4506,崇友,297412,282281,380455,5.36,-21.82,2329310,2428937,-4.1
102,9,4510,高鋒,176459,178386,125964,-1.08,40.08,1460205,1110736,31.46
102,9,4513,福裕,199357,159407,257831,25.06,-22.67,1568336,2120948,-26.05
102,9,4523,永彰,87427,83701,220627,4.45,-60.37,968438,1358615,-28.71
102,9,4527,方方土霖,195006,173548,216378,12.36,-9.87,1495725,1606154,-6.87
102,9,4528,江興鍛,134979,136553,101629,-1.15,32.81,1081559,1018871,6.15
102,9,4533,協易機,542405,234364,222581,131.43,143.68,2928158,2584073,13.31
102,9,4534,慶騰,90717,79241,75315,14.48,20.45,745978,626217,19.12
102,9,4535,至興,277367,272498,296223,1.78,-6.36,2552250,2715138,-5.99
102,9,4538,大詠城,28253,49586,37049,-43.02,-23.74,312834,402899,-22.35
102,9,5381,光譜,155199,156716,245726,-0.96,-36.84,1451715,2409463,-39.74
102,9,6122,擎邦,97261,119550,101362,-18.64,-4.04,1272642,1250754,1.74
102,9,6125,廣運,635843,597579,623413,6.4,1.99,5848766,5829343,0.33
102,9,6425,易發,164557,142175,106580,15.74,54.39,1063112,689378,54.21
102,9,6603,富強鑫,218197,210375,216082,3.71,0.97,2008822,2027900,-0.94
102,9,6609,瀧澤科,237648,276221,201842,-13.96,17.73,2089224,2002766,4.31
102,9,8083,瑞穎,82799,92018,71925,-10.01,15.11,758147,716347,5.83
102,9,8107,大億金茂,411437,522772,1165837,-21.29,-64.7,4437195,5330796,-16.76
102,9,8255,朋程,252054,269250,226629,-6.38,11.21,2477819,2170458,14.16
102,9,9951,皇田,228796,256724,194800,-10.87,17.45,1970558,1597525,23.35
102,9,2061,風青,152412,160468,113952,-5.02,33.75,1542058,1582065,-2.52
102,9,1742,台蠟,125285,139583,71967,-10.24,74.08,1197452,985017,21.56
102,9,3430,奇鈦科,81909,68898,57904,18.88,41.45,682972,641091,6.53
102,9,4706,大恭,141688,141306,126086,0.27,12.37,1219946,1172423,4.05
102,9,4707,磐亞,1233400,1277219,1098626,-3.43,12.26,11689272,9848031,18.69
102,9,4711,永純,142515,140961,127697,1.1,11.6,1226802,1500812,-18.25
102,9,4714,永捷,74319,73337,86268,1.33,-13.85,597605,616804,-3.11
102,9,4716,大立,116193,134685,115724,-13.72,0.4,1033069,1066754,-3.15
102,9,4721,美琪瑪,198764,151752,161350,30.97,23.18,1574555,1661472,-5.23
102,9,4741,泓瀚,57285,56914,48506,0.65,18.09,432066,408011,5.89
102,9,4754,國碳科,35320,26559,17972,32.98,96.52,204308,158326,29.04
102,9,6509,聚和,294541,266806,266666,10.39,10.45,2651757,2522262,5.13
102,9,1565,精華,466005,466690,392378,-0.14,18.76,3787215,2957523,28.05
102,9,1777,生泰,24906,39832,40552,-37.47,-38.58,384274,346104,11.02
102,9,1781,合世,127299,119504,206686,6.52,-38.4,1061429,844308,25.71
102,9,1784,訊聯,55101,61796,69106,-10.83,-20.26,528712,598994,-11.73
102,9,1788,杏昌,215119,219005,213678,-1.77,0.67,1954465,1844656,5.95
102,9,1799,易威,8198,7001,6963,17.09,17.73,78985,65621,20.36
102,9,1813,寶利徠,28434,29946,38846,-5.04,-26.8,342102,366771,-6.72
102,9,3118,進階,50238,43072,36559,16.63,37.41,388371,342298,13.45
102,9,3176,基亞,2589,13473,9506,-80.78,-72.76,61416,80935,-24.11
102,9,3205,佰研,28255,43845,27586,-35.55,2.42,215767,271100,-20.41
102,9,3218,大學光,76101,80131,68623,-5.02,10.89,665401,579772,14.76
102,9,4102,永日,26463,15906,27293,66.37,-3.04,219037,353094,-37.96
102,9,4105,東洋,230735,255943,204081,-9.84,13.06,2313095,2385161,-3.02
102,9,4107,邦特,80758,80732,75181,0.03,7.41,706886,624109,13.26
102,9,4109,加捷生醫,54023,56069,63441,-3.64,-14.84,435998,434931,0.24
102,9,4111,濟生,79449,88680,64485,-10.4,23.2,675781,652243,3.6
102,9,4114,健喬,99221,101631,93627,-2.37,5.97,910592,766740,18.76
102,9,4116,明基醫,70066,63444,55355,10.43,26.57,585522,444878,31.61
102,9,4120,友華,418029,356371,396845,17.3,5.33,3544560,3416156,3.75
102,9,4121,優盛,284068,254743,231567,11.51,22.67,2093706,1760157,18.94
102,9,4123,晟德,55614,58092,51539,-4.26,7.9,514321,534824,-3.83
102,9,4126,太醫,98822,135823,108996,-27.24,-9.33,1091946,1053250,3.67
102,9,4127,天良,61823,68462,83327,-9.69,-25.8,726674,632493,14.89
102,9,4128,中天,93055,93222,93373,-0.17,-0.34,830452,864857,-3.97
102,9,4129,聯合,63958,75498,57445,-15.28,11.33,700819,627639,11.65
102,9,4131,浩泰,1527,1443,5734,5.82,-73.36,54570,23059,136.65
102,9,4138,曜亞,86387,48834,77119,76.89,12.01,597943,901182,-33.64
102,9,4147,中裕,0,0,0,,,0,0,
102,9,4153,鈺緯,70805,59311,58778,19.37,20.46,627584,494540,26.9
102,9,4160,訊聯基因,18016,18865,24172,-4.5,-25.46,167683,225308,-25.57
102,9,4161,聿新科,42882,42571,22093,0.73,94.09,333112,241503,37.93
102,9,4162,智擎,4451,2130,8050,108.96,-44.7,26904,174026,-84.54
102,9,4163,鐿鈦,128950,146577,112365,-12.02,14.75,1132410,1024834,10.49
102,9,4166,友霖,19901,18612,11729,6.92,69.67,129347,117894,9.71
102,9,4167,松瑞藥,77193,71589,121147,7.82,-36.28,759075,603956,25.68
102,9,4168,醣聯,1051,1051,1156,0.0,-9.08,9842,11244,-12.46
102,9,4173,久裕,109716,130511,110449,-15.93,-0.66,1066117,1155372,-7.72
102,9,4174,浩鼎,0,0,0,,,0,0,
102,9,4175,杏一,278514,277666,265141,0.3,5.04,2491846,2294411,8.6
102,9,4183,福永生技,53846,50166,12462,7.33,332.08,276811,239633,15.51
102,9,4188,安克,0,0,0,,,0,0,
102,9,4192,杏國,0,0,0,,,0,0,
102,9,4726,永昕,1023,2300,1905,-55.52,-46.29,25909,12892,100.96
102,9,4728,雙美,16434,15330,7212,7.2,127.87,164292,76710,114.17
102,9,4735,豪展,42711,69540,62445,-38.58,-31.6,411591,378675,8.69
102,9,4743,合一,752,0,653,,15.16,4044,5496,-26.41
102,9,4744,皇將,65836,83134,54360,-20.8,21.11,548200,671864,-18.4
102,9,4747,強生*,24362,24546,20948,-0.74,16.29,224139,198097,13.14
102,9,4905,台聯電,17328,24686,14885,-29.8,16.41,188795,209464,-9.86
102,9,4911,德英,3364,5417,2635,-37.89,27.66,36711,22073,66.31
102,9,5312,寶島科,190609,199720,183065,-4.56,4.12,1669568,1635631,2.07
102,9,6130,上亞科技,60347,86483,41638,-30.22,44.93,866629,430162,101.46
102,9,6242,立康,14491,22406,29544,-35.32,-50.95,176496,194939,-9.46
102,9,8403,盛弘,154106,154640,145375,-0.34,6.0,1389552,1356509,2.43
102,9,8409,商之器,14452,16129,23372,-10.39,-38.16,130127,144229,-9.77
102,9,8432,東生華,53248,49305,47451,7.99,12.21,451983,452309,-0.07
102,9,8436,大江,107529,100983,104246,6.48,3.14,1020618,825877,23.57
102,9,2035,唐榮公司,1833866,1698714,1565090,7.95,17.17,13667883,14006843,-2.41
102,9,2063,世鎧精密,45680,57438,71689,-20.47,-36.28,436957,526853,-17.06
102,9,2064,晉椿,202933,232549,184844,-12.73,9.78,2123069,2358509,-9.98
102,9,2065,世豐,85574,115128,80384,-25.67,6.45,912626,1002229,-8.94
102,9,4950,金耘國際,357901,506128,314527,-29.28,13.79,3309161,2433414,35.98
102,9,5009,榮剛,912425,961920,1118048,-5.14,-18.39,7915224,9164551,-13.63
102,9,5011,久陽,51375,71150,49612,-27.79,3.55,641154,713870,-10.18
102,9,5013,強新,400691,414546,356545,-3.34,12.38,3532649,3259080,8.39
102,9,5014,建錩,1000883,1159543,1434426,-13.68,-30.22,8743779,10446762,-16.3
102,9,5015,華祺,231117,208927,173037,10.62,33.56,1862903,1759873,5.85
102,9,5016,松和,208005,225404,179556,-7.71,15.84,1933084,2016547,-4.13
102,9,6248,沛波,1207,3628,28875,-66.73,-95.81,107197,308797,-65.28
102,9,8349,�矬ㄟ篕�,322357,337232,307970,-4.41,4.67,2860511,2810209,1.78
102,9,8415,大國鋼,576808,640143,585366,-9.89,-1.46,5716108,5807627,-1.57
102,9,8930,青鋼,132584,144948,113134,-8.52,17.19,1048219,1079392,-2.88
102,9,9962,有益,165340,238490,359055,-30.67,-53.95,2285263,3344437,-31.66
102,9,1595,川寶,70276,94435,155812,-25.58,-54.89,984823,1022726,-3.7
102,9,3105,穩懋,600045,838930,900541,-28.47,-33.36,8554913,8423345,1.56
102,9,3122,笙泉,42293,41141,42277,2.8,0.03,397127,330843,20.03
102,9,3131,弘塑,311364,108191,214449,187.79,45.19,1742445,1038759,67.74
102,9,3141,晶宏,90509,87728,94874,3.17,-4.6,686373,639995,7.24
102,9,3169,亞信,43436,48776,49347,-10.94,-11.97,424589,455917,-6.87
102,9,3178,公準,79190,80258,65147,-1.33,21.55,633459,608508,4.1
102,9,3227,原相,448627,487909,422430,-8.05,6.2,3429418,2451155,39.91
102,9,3228,金麗科,22379,21248,20812,5.32,7.52,198956,192789,3.19
102,9,3259,鑫創,45339,46366,49268,-2.21,-7.97,383689,445276,-13.83
102,9,3260,威剛,2726703,2671449,2374058,2.06,14.85,25031372,20999725,19.19
102,9,3264,欣銓,460213,443793,456987,3.69,0.7,3671619,3936213,-6.72
102,9,3265,台星科,152519,145664,87598,4.7,74.11,1043735,970728,7.52
102,9,3268,海德威,49920,72181,55768,-30.84,-10.48,598294,619592,-3.43
102,9,3317,尼克森,219358,211987,301587,3.47,-27.26,1856881,2138463,-13.16
102,9,3372,典範,183716,171185,228043,7.32,-19.43,1703824,2196140,-22.41
102,9,3374,精材,460007,388778,322623,18.32,42.58,2914618,2348869,24.08
102,9,3438,類比科,95314,86828,83222,9.77,14.52,831185,971023,-14.4
102,9,3527,聚積,240054,179954,256252,33.39,-6.32,1635070,1908835,-14.34
102,9,3529,力旺,25913,43610,11153,-40.58,132.34,577704,456125,26.65
102,9,3555,博士旺,73344,65900,37153,11.29,97.41,710455,759956,-6.51
102,9,3556,禾瑞亞,107160,205566,67018,-47.87,59.89,1181112,499014,136.68
102,9,3567,逸昌,37044,36077,35335,2.68,4.83,286269,309697,-7.56
102,9,3581,博磊,63154,100465,48888,-37.13,29.18,884649,571615,54.76
102,9,3675,德微,82251,77932,66787,5.54,23.15,648725,590218,9.91
102,9,3680,家登,137667,128159,183652,7.41,-25.03,1195689,861679,38.76
102,9,4923,力士,50081,50341,62963,-0.51,-20.45,421533,463968,-9.14
102,9,4951,精拓科,21158,21256,31421,-0.46,-32.66,227379,245512,-7.38
102,9,4973,廣穎電通,674637,642670,554171,4.97,21.73,5413791,4929731,9.81
102,9,5272,笙科,77655,62478,56295,24.29,37.94,495209,437768,13.12
102,9,5274,信驊,46948,55005,47842,-14.64,-1.86,442719,342524,29.25
102,9,5299,杰力,52385,66923,80286,-21.72,-34.75,501572,662804,-24.32
102,9,5302,太欣,22224,25317,32056,-12.21,-30.67,212045,282953,-25.05
102,9,5344,立衛,13843,12848,16973,7.74,-18.44,112454,148693,-24.37
102,9,5347,世界,1783902,1878651,1465378,-5.04,21.73,15732657,12425120,26.61
102,9,5351,鈺創,551632,526357,537248,4.8,2.67,4934180,4706257,4.84
102,9,5425,台半,658853,626214,653008,5.21,0.89,5277270,4731389,11.53
102,9,5443,均豪,228724,196997,168952,16.1,35.37,1783718,1830459,-2.55
102,9,5468,凱鈺,31679,29235,19918,8.35,59.04,207554,176834,17.37
102,9,5483,中美晶,1898791,2308822,1939086,-17.75,-2.07,16346358,13912420,17.49
102,9,5487,通泰,31393,27302,34172,14.98,-8.13,269024,316265,-14.93
102,9,6103,合邦,2775,2949,4263,-5.9,-34.9,27868,40945,-31.93
102,9,6104,創惟,126670,126659,130131,0.0,-2.65,944542,1034576,-8.7
102,9,6129,普誠,123708,127551,136919,-3.01,-9.64,1116757,1329995,-16.03
102,9,6138,茂達,245614,245911,244448,-0.12,0.47,2268585,2560761,-11.4
102,9,6147,頎邦,1307566,1322016,1335440,-1.09,-2.08,11975065,10843777,10.43
102,9,6182,合晶,460302,513549,385868,-10.36,19.29,4262339,3526702,20.85
102,9,6187,萬潤,131311,130103,54484,0.92,141.0,890343,587945,51.43
102,9,6208,日揚,131040,102050,132123,28.4,-0.81,993781,893269,11.25
102,9,6223,旺矽,257067,249107,257837,3.19,-0.29,2310362,2051786,12.6
102,9,6229,研通,61116,92707,63446,-34.07,-3.67,661587,561073,17.91
102,9,6233,旺玖,33868,33343,35083,1.57,-3.46,322122,360019,-10.52
102,9,6237,驊訊,26249,31048,35435,-15.45,-25.92,302918,268040,13.01
102,9,6261,久元,314162,290519,310870,8.13,1.05,2807329,2835513,-0.99
102,9,6291,沛亨,28333,28139,36104,0.68,-21.52,274658,297403,-7.64
102,9,6411,晶焱,130619,128326,94814,1.78,37.76,989801,994116,-0.43
102,9,6435,大中,94670,94998,80255,-0.34,17.96,916911,936401,-2.08
102,9,8024,佑華,50356,65692,53734,-23.34,-6.28,549223,605387,-9.27
102,9,8040,九暘,50755,54170,58288,-6.3,-12.92,469141,535663,-12.41
102,9,8054,安國,244524,245033,199709,-0.2,22.44,1899175,2156220,-11.92
102,9,8086,宏捷科,70423,85694,150314,-17.82,-53.14,841281,1278101,-34.17
102,9,8088,品安,371623,214930,336147,72.9,10.55,2568672,1882836,36.42
102,9,8091,翔名,95258,113637,87982,-16.17,8.26,943917,1065940,-11.44
102,9,8227,巨有科技,18879,21068,30281,-10.39,-37.65,223044,185593,20.17
102,9,8277,商丞,135764,66868,69125,103.03,96.4,1101747,1896206,-41.89
102,9,8299,群聯,2688611,2678439,2764547,0.37,-2.74,23811605,24959802,-4.6
102,9,8383,千附,334222,202082,148384,65.38,125.24,1695190,1464701,15.73
102,9,1569,濱川,177249,151252,285133,17.18,-37.83,2010273,2638473,-23.8
102,9,3071,協禧,250198,267424,274782,-6.44,-8.94,2162306,2493010,-13.26
102,9,3088,艾訊,400135,322040,256916,24.25,55.74,2700781,2041589,32.28
102,9,3211,順達,2047110,2100147,2176270,-2.52,-5.93,17394044,20921973,-16.86
102,9,3213,茂訊,201785,222175,216316,-9.17,-6.71,1421653,1469077,-3.22
102,9,3272,東碩,205169,229960,161002,-10.78,27.43,1793025,1033834,73.43
102,9,3287,廣寰科,55404,70190,74782,-21.06,-25.91,567872,668052,-14.99
102,9,3323,加百裕,334745,402663,615713,-16.86,-45.63,3566917,4150397,-14.05
