roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
110,8,1101,台泥,8964476,8319971,9206588,7.74,-2.62,67307812,67398791,-0.13
110,8,1102,亞泥,7193266,6477630,6683133,11.04,7.63,53979254,47307654,14.1
110,8,1103,嘉泥,166022,192983,152585,-13.97,8.8,1453918,1318033,10.3
110,8,1104,環泥,431224,493738,366990,-12.66,17.5,3829973,3435661,11.47
110,8,1108,幸福,249977,310860,366847,-19.58,-31.85,2635052,2977578,-11.5
110,8,1109,信大,591358,492134,625696,20.16,-5.48,4781224,4537827,5.36
110,8,1110,東泥,109276,159247,98636,-31.37,10.78,1203643,993770,21.11
110,8,1201,味全,1917771,1802387,1860519,6.4,3.07,13034161,12171137,7.09
110,8,1203,味王,540451,494155,509509,9.36,6.07,3974812,4051015,-1.88
110,8,1210,大成,7913624,9150386,6771132,-13.51,16.87,65837966,50115919,31.37
110,8,1213,大飲,42312,52085,64820,-18.76,-34.72,299920,285217,5.15
110,8,1215,卜蜂,2037783,2147399,1892166,-5.1,7.69,16013397,14446191,10.84
110,8,1216,統一,41942340,41852623,41212854,0.21,1.77,316592095,300458957,5.36
110,8,1217,愛之味,605106,441314,639670,37.11,-5.4,3320654,3220304,3.11
110,8,1218,泰山,960802,895483,853882,7.29,12.52,6565812,5610479,17.02
110,8,1219,福壽,1167521,1263633,975254,-7.6,19.71,9590926,7872797,21.82
110,8,1220,台榮,265446,258235,260431,2.79,1.92,2021307,1768466,14.29
110,8,1225,福懋油,1052440,1084754,826403,-2.97,27.35,8401897,6653667,26.27
110,8,1227,佳格,2813843,2558217,3167337,9.99,-11.16,21048567,20265780,3.86
110,8,1229,聯華,793517,965934,701837,-17.84,13.06,7217042,6183870,16.7
110,8,1231,聯華食,887835,829241,900089,7.06,-1.36,6247836,5791250,7.88
110,8,1232,大統益,1634616,1556554,1457410,5.01,12.15,12951642,10948019,18.3
110,8,1233,天仁,137571,128786,170359,6.82,-19.24,1132169,1238771,-8.6
110,8,1234,黑松,853329,766210,983169,11.37,-13.2,6001388,5992437,0.14
110,8,1235,興泰,2284,2096,9481,8.96,-75.9,12009,27170,-55.8
110,8,1236,宏亞,107836,119197,146991,-9.53,-26.63,1049765,956759,9.72
110,8,1702,南僑,1662626,1492597,1626214,11.39,2.23,12742164,10913096,16.76
110,8,1737,臺鹽,364313,315171,257340,15.59,41.56,2455665,2020220,21.55
110,8,1301,台塑,23158607,22344061,14622498,3.64,58.37,177757514,115342063,54.11
110,8,1303,南亞,37422239,36795856,22209740,1.7,68.49,267916767,170144193,57.46
110,8,1304,台聚,6074485,5995006,4006402,1.32,51.61,46012825,30321059,51.75
110,8,1305,華夏,1751859,1830303,1058853,-4.28,65.44,13136609,8005522,64.09
110,8,1307,三芳,513232,621285,677965,-17.39,-24.29,5717710,5334693,7.17
110,8,1308,亞聚,788485,821270,407986,-3.99,93.26,5798109,3512254,65.08
110,8,1309,台達化,1846662,1696625,1366998,8.84,35.08,13646901,9295836,46.8
110,8,1310,台苯,1130863,1127532,654054,0.29,72.9,7826366,4915099,59.23
110,8,1312,國喬,1877342,1903047,1443785,-1.35,30.02,14949192,9983340,49.74
110,8,1313,聯成,7666218,7362982,4621335,4.11,65.88,52720891,29949787,76.03
110,8,1314,中石化,3348017,3161214,1242352,5.9,169.49,23187613,11793624,96.61
110,8,1315,達新,209850,287861,191602,-27.1,9.52,1580283,1437383,9.94
110,8,1321,大洋,545282,497611,447705,9.57,21.79,4228747,3076573,37.44
110,8,1323,永裕,334429,313681,252044,6.61,32.68,2418615,2193501,10.26
110,8,1324,地球,92497,87410,86992,5.81,6.32,698589,708616,-1.41
110,8,1325,恆大,44447,74714,452980,-40.51,-90.18,991930,2521389,-60.65
110,8,1326,台化,30621450,30240623,18984099,1.25,61.3,240891981,159867505,50.68
110,8,4306,炎洲,1464255,1465457,1156332,-0.08,26.62,11524565,8713089,32.26
110,8,1402,遠東新,19327770,19058851,16731731,1.41,15.51,153140150,133910000,14.36
110,8,1409,新纖,4049279,3661437,2949597,10.59,37.28,28835306,20230715,42.53
110,8,1410,南染,43566,40335,31428,8.01,38.62,323180,262421,23.15
110,8,1413,宏洲,260225,247247,100864,5.24,157.99,1895692,954722,98.55
110,8,1414,東和,66782,66836,58930,-0.08,13.32,533911,428768,24.52
110,8,1417,嘉裕,74018,99009,81197,-25.24,-8.84,788304,675505,16.69
110,8,1418,東華,4421,2766,3575,59.83,23.66,34715,65506,-47.0
110,8,1419,新紡,223987,166922,155070,34.18,44.44,1575081,1264149,24.59
110,8,1423,利華,12666,8375,13614,51.23,-6.96,129626,151080,-14.2
110,8,1434,福懋,2453091,2620085,2189192,-6.37,12.05,21842204,19302984,13.15
110,8,1440,南紡,1414727,1721379,1230819,-17.81,14.94,13788146,11179929,23.32
110,8,1441,大東,113796,136255,178603,-16.48,-36.28,1001774,1079823,-7.22
110,8,1444,力麗,1017562,1083349,696679,-6.07,46.05,6903420,5409480,27.61
110,8,1445,大宇,102038,107528,67212,-5.1,51.81,769556,616611,24.8
110,8,1446,宏和,15769,13694,81594,15.15,-80.67,142538,348032,-59.04
110,8,1447,力鵬,1980684,2046479,960407,-3.21,106.23,16034480,6532291,145.46
110,8,1449,佳和,191301,273727,239951,-30.11,-20.27,1889282,1243447,51.93
110,8,1451,年興,815573,757841,657733,7.61,23.99,5165828,4287788,20.47
110,8,1452,宏益,171621,167154,110149,2.67,55.8,1343026,710064,89.14
110,8,1454,台富,128509,150961,63413,-14.87,102.65,1065479,784791,35.76
110,8,1455,集盛,987059,1007763,715912,-2.05,37.87,7101980,4667543,52.15
110,8,1457,宜進,356213,350585,193402,1.6,84.18,2770896,1736569,59.56
110,8,1459,聯發,200609,213216,124555,-5.91,61.06,1685817,1041386,61.88
110,8,1460,宏遠,920232,692595,600632,32.86,53.21,5960951,4192725,42.17
110,8,1463,強盛新,28601,41995,26967,-31.89,6.05,290417,318113,-8.7
110,8,1464,得力,802061,809029,640626,-0.86,25.19,6659029,5108007,30.36
110,8,1465,偉全,35555,40990,27972,-13.25,27.1,240659,272035,-11.53
110,8,1466,聚隆,333540,342004,227247,-2.47,46.77,2368177,1546207,53.16
110,8,1467,南緯,522945,558338,1118168,-6.33,-53.23,4207738,4738993,-11.21
110,8,1468,昶和,88023,81802,68829,7.6,27.88,714337,657595,8.62
110,8,1470,大統新創,87710,65108,51766,34.71,69.43,589051,381054,54.58
110,8,1473,台南,475063,598052,578104,-20.56,-17.82,3695021,4152631,-11.01
110,8,1474,弘裕,318031,319317,225541,-0.4,41.0,2236211,1739735,28.53
110,8,1475,業旺,37495,34187,10597,9.67,253.82,153716,43150,256.23
110,8,1476,儒鴻,2544549,3464533,2040791,-26.55,24.68,24015325,16249461,47.79
110,8,1477,聚陽,2754378,3049327,3116299,-9.67,-11.61,18741487,16192946,15.73
110,8,4414,如興,1493036,1936302,1703554,-22.89,-12.35,10989438,11547044,-4.82
110,8,4426,利勤,39970,43511,115635,-8.13,-65.43,474300,831494,-42.95
110,8,4438,廣越,1441478,1724604,1813260,-16.41,-20.5,8114053,8605460,-5.71
110,8,4440,宜新實業,170421,168271,101178,1.27,68.43,1171722,693180,69.03
110,8,1503,士電,2339338,2189672,1935498,6.83,20.86,18664549,16244808,14.89
110,8,1504,東元,4386806,4251967,3678179,3.17,19.26,32914345,29391646,11.98
110,8,1506,正道,82072,91323,61639,-10.12,33.14,676477,566091,19.49
110,8,1513,中興電,1466839,1246976,1324092,17.63,10.78,11457955,8794871,30.27
110,8,1514,亞力,443719,525318,362926,-15.53,22.26,3543905,3275081,8.2
110,8,1515,力山,1641095,1249931,1127421,31.29,45.56,11913901,5508208,116.29
110,8,1517,利奇,443970,426869,327135,4.0,35.71,3093051,1943770,59.12
