roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
106,5,1101,台泥,8485032,8370478,7866517,1.36,7.86,38035282,32853698,15.77
106,5,1102,亞泥,5741517,5218646,5339750,10.01,7.52,23480707,23897251,-1.74
106,5,1103,嘉泥,183810,132940,342029,38.26,-46.25,915256,1084260,-15.58
106,5,1104,環泥,381948,358213,421157,6.62,-9.3,1840816,1954678,-5.82
106,5,1108,幸福,332953,292915,391241,13.66,-14.89,1518293,1765261,-13.99
106,5,1109,信大,447188,481754,394265,-7.17,13.42,1898944,1681137,12.95
106,5,1110,東泥,110025,113910,138201,-3.41,-20.38,576602,668166,-13.7
106,5,1201,味全,1476996,1331729,1635617,10.9,-9.69,6416603,6478713,-0.95
106,5,1203,味王,501143,456889,535793,9.68,-6.46,2523064,2600056,-2.96
106,5,1210,大成,5986895,6297791,6019684,-4.93,-0.54,30795562,29771678,3.43
106,5,1213,大飲,49849,35724,46454,39.53,7.3,248773,242208,2.71
106,5,1215,卜蜂,1617758,1525910,1471665,6.01,9.92,7926003,7077180,11.99
106,5,1216,統一,33849168,32149960,35180192,5.28,-3.78,162128280,175700493,-7.72
106,5,1217,愛之味,316091,271972,324102,16.22,-2.47,1522479,1509050,0.88
106,5,1218,泰山,675297,584450,694823,15.54,-2.81,3127132,3149401,-0.7
106,5,1219,福壽,824973,836562,877293,-1.38,-5.96,4489939,4370919,2.72
106,5,1220,台榮,192649,155625,275259,23.79,-30.01,845185,1165540,-27.48
106,5,1225,福懋油,865153,892975,887891,-3.11,-2.56,4389330,4359587,0.68
106,5,1227,佳格,1880018,1712813,1721994,9.76,9.17,10084011,10786671,-6.51
106,5,1229,聯華,394054,402503,452984,-2.09,-13.0,1948772,2211020,-11.86
106,5,1231,聯華食,549624,499142,486314,10.11,13.01,2811662,2642664,6.39
106,5,1232,大統益,1394449,1340101,1427668,4.05,-2.32,7123251,6726522,5.89
106,5,1233,天仁,194381,166068,172892,17.04,12.42,910628,902883,0.85
106,5,1234,黑松,811723,517614,737073,56.82,10.12,3538977,3092773,14.42
106,5,1235,興泰,4817,4245,9918,13.47,-51.43,19673,34677,-43.26
106,5,1236,宏亞,114563,117521,113256,-2.51,1.15,679850,832601,-18.34
106,5,1702,南僑,1383166,1347081,1387065,2.67,-0.28,6516934,6424643,1.43
106,5,1737,臺鹽,235649,233373,258687,0.97,-8.9,1124845,1110729,1.27
106,5,1301,台塑,17871121,16546119,14891679,8.0,20.0,82213237,72877244,12.81
106,5,1303,南亞,24608089,24262987,23324617,1.42,5.5,121547229,112412364,8.12
106,5,1304,台聚,4476009,4640413,4302748,-3.54,4.02,23017362,21518223,6.96
106,5,1305,華夏,1153453,1155362,1116532,-0.16,3.3,6000009,6117071,-1.91
106,5,1307,三芳,794969,801013,800353,-0.75,-0.67,4297606,4797579,-10.42
106,5,1308,亞聚,487212,495433,371912,-1.65,31.0,2513294,2172540,15.68
106,5,1309,台達化,1482436,1540756,1363811,-3.78,8.69,7546703,6463198,16.76
106,5,1310,台苯,1202728,1200740,1067961,0.16,12.61,5922217,5773606,2.57
106,5,1312,國喬,1853088,1760962,1420232,5.23,30.47,9008358,7340679,22.71
106,5,1313,聯成,4377635,4175351,3203533,4.84,36.65,19044604,15762217,20.82
106,5,1314,中石化,2162240,2549563,2024654,-15.19,6.79,13728552,9401638,46.02
106,5,1315,達新,217399,190479,170743,14.13,27.32,1103261,1060598,4.02
106,5,1321,大洋,381713,347491,356089,9.84,7.19,1782637,1758789,1.35
106,5,1323,永裕,279582,253875,275585,10.12,1.45,1241451,1267786,-2.07
106,5,1324,地球,90753,98944,122206,-8.27,-25.73,475984,505158,-5.77
106,5,1325,恆大,77036,67473,95752,14.17,-19.54,372260,428278,-13.07
106,5,1326,台化,26656879,27618994,27122513,-3.48,-1.71,143535404,129796757,10.58
106,5,4306,炎洲,1468775,1496411,1522857,-1.84,-3.55,7127692,7130541,-0.03
106,5,1402,遠東新,17710843,16923687,18227706,4.65,-2.83,84999770,87889648,-3.28
106,5,1409,新纖,2835614,3127166,2784383,-9.32,1.83,14677297,13928142,5.37
106,5,1410,南染,42057,43576,55335,-3.48,-23.99,218410,258106,-15.37
106,5,1413,宏洲,298931,256265,190149,16.64,57.2,1306877,821937,58.99
106,5,1414,東和,86957,77816,90080,11.74,-3.46,398345,382537,4.13
106,5,1417,嘉裕,149014,185148,229310,-19.51,-35.01,964879,1344773,-28.24
106,5,1418,東華,178708,220409,84473,-18.91,111.55,826367,736822,12.15
106,5,1419,新紡,94804,105863,110773,-10.44,-14.41,551966,509548,8.32
106,5,1423,利華,56201,52494,62328,7.06,-9.83,251243,282329,-11.01
106,5,1434,福懋,3677235,3692040,3449394,-0.4,6.6,17623548,17620408,0.01
106,5,1440,南紡,1650484,1605353,1629072,2.81,1.31,8370558,7366072,13.63
106,5,1441,大東,152830,157925,140899,-3.22,8.46,703105,724113,-2.9
106,5,1444,力麗,976668,770987,836679,26.67,16.73,4193738,4094707,2.41
106,5,1445,大宇,132896,137065,144931,-3.04,-8.3,650960,685665,-5.06
106,5,1446,宏和,43356,60358,48279,-28.16,-10.19,218622,356094,-38.6
106,5,1447,力鵬,1080660,1060877,1119019,1.86,-3.42,6580549,5705291,15.34
106,5,1449,佳和,238917,254411,269090,-6.09,-11.21,1149649,1166614,-1.45
106,5,1451,年興,655033,928046,1325458,-29.41,-50.58,4135936,5480248,-24.53
106,5,1452,宏益,200163,163086,158431,22.73,26.34,929457,803721,15.64
106,5,1454,台富,171265,154440,164294,10.89,4.24,781146,749694,4.19
106,5,1455,集盛,975513,967222,1072287,0.85,-9.02,6069248,5292350,14.67
106,5,1457,宜進,456152,398411,410136,14.49,11.21,2061923,1987872,3.72
106,5,1459,聯發,270776,278149,221701,-2.65,22.13,1310776,1218348,7.58
106,5,1460,宏遠,640562,721762,707436,-11.25,-9.45,3509350,3572070,-1.75
106,5,1463,強盛新,42310,133751,46994,-68.36,-9.96,1023743,223871,357.29
106,5,1464,得力,603845,620073,584511,-2.61,3.3,3092554,3053942,1.26
106,5,1465,偉全,165848,150876,132021,9.92,25.62,751993,769929,-2.32
106,5,1466,聚隆,316639,253178,322720,25.06,-1.88,1471165,1495983,-1.65
106,5,1467,南緯,546472,518277,524465,5.44,4.19,2615948,2809662,-6.89
106,5,1468,昶和,77272,45402,46268,70.19,67.0,279349,272129,2.65
106,5,1470,大統新創,63816,62373,51491,2.31,23.93,305824,305022,0.26
106,5,1473,台南,503918,552709,555068,-8.82,-9.21,3252785,4097844,-20.62
106,5,1474,弘裕,248157,254395,257527,-2.45,-3.63,1286872,1387786,-7.27
106,5,1475,業旺,8651,9967,19282,-13.2,-55.13,66316,82154,-19.27
106,5,1476,儒鴻,1986147,1795213,1847151,10.63,7.52,8926678,9465269,-5.69
106,5,1477,聚陽,1306139,1460181,1425521,-10.54,-8.37,8297522,9335365,-11.11
106,5,4414,如興,194366,157426,268074,23.46,-27.49,935932,1198919,-21.93
106,5,4426,利勤,165389,165957,170334,-0.34,-2.9,844328,1071776,-21.22
106,5,4438,廣越,646349,328597,741876,96.69,-12.87,1761799,1629410,8.12
106,5,1503,士電,1799183,1703743,1728761,5.6,4.07,8614347,8340652,3.28
106,5,1504,東元,4274984,4307983,4212825,-0.76,1.47,20518082,20073884,2.21
106,5,1506,正道,120675,107054,136034,12.72,-11.29,579378,673434,-13.96
106,5,1513,中興電,829626,693513,1040907,19.62,-20.29,4084348,5090109,-19.75
106,5,1514,亞力,266398,211336,278785,26.05,-4.44,1227373,1697949,-27.71
106,5,1515,力山,315205,345971,335370,-8.89,-6.01,1544861,1354350,14.06
106,5,1517,利奇,238718,228365,236565,4.53,0.91,1129607,1160894,-2.69
106,5,1519,華城,374884,205064,397684,82.81,-5.73,1770365,2193698,-19.29
106,5,1526,日馳,104786,104546,83160,0.22,26.0,442819,364083,21.62
106,5,1527,鑽全,319490,300794,386912,6.21,-17.42,1614704,1715101,-5.85
106,5,1528,恩德,352225,307914,260161,14.39,35.38,1503632,1385770,8.5
106,5,1529,樂事綠能,21436,3871,29159,453.75,-26.48,75623,132165,-42.78
106,5,1530,亞崴,340676,290882,328529,17.11,3.69,1589443,1371746,15.87
106,5,1531,高林股,174355,176914,189423,-1.44,-7.95,935888,994165,-5.86
106,5,1532,勤美,1260277,1304107,1133120,-3.36,11.22,6013729,5839459,2.98
106,5,1535,中宇,715172,876627,562934,-18.41,27.04,3362866,3705613,-9.24
106,5,1537,廣隆,679013,688313,571688,-1.35,18.77,3088069,2743780,12.54
106,5,1538,正峰,67597,69980,62571,-3.4,8.03,318589,272282,17.0
106,5,1539,巨庭,243499,235059,260572,3.59,-6.55,1244966,1247976,-0.24
106,5,1540,喬福,53031,54200,46734,-2.15,13.47,254652,239160,6.47
106,5,1541,錩泰,258706,287088,245198,-9.88,5.5,1383182,1385085,-0.13
