roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
111,12,1264,德麥,604559,492249,571633,22.81,5.75,5300034,4937107,7.35
111,12,1294,漢田生技,26590,34257,22237,-22.38,19.57,302518,240294,25.89
111,12,1295,生合,74402,45637,67236,63.02,10.65,739293,855788,-13.61
111,12,1780,立弘,54703,60652,58545,-9.8,-6.56,716745,676757,5.9
111,12,1796,金穎生技,57401,56986,61280,0.72,-6.32,633963,522334,21.37
111,12,4205,中華食,172316,164805,163945,4.55,5.1,1841712,1724236,6.81
111,12,4207,環泰,423818,451118,390158,-6.05,8.62,5041365,4385015,14.96
111,12,6846,綠茵,71337,67303,70429,5.99,1.28,705307,693767,1.66
111,12,4303,信立,25955,22082,24923,17.53,4.14,323927,366294,-11.56
111,12,4304,勝昱,92989,66075,27528,40.73,237.79,514126,382190,34.52
111,12,4305,世坤,67670,68556,105528,-1.29,-35.87,909733,1172837,-22.43
111,12,9950,萬國通,282439,214236,129021,31.83,118.9,2290698,1028883,122.63
111,12,4401,東隆興,204497,242346,424825,-15.61,-51.86,4099883,5024291,-18.39
111,12,4402,郡都開發,14859,11221,22691,32.42,-34.51,171712,153539,11.83
111,12,4406,新昕纖,41159,39233,44273,4.9,-7.03,570078,493077,15.61
111,12,4413,飛寶企業,23610,13889,44990,69.99,-47.52,692684,641488,7.98
111,12,4417,金洲,244037,355165,235820,-31.28,3.48,3274326,2380916,37.52
111,12,4420,光明,65568,72205,74676,-9.19,-12.19,928542,916838,1.27
111,12,4432,銘旺實,99557,124831,175212,-20.24,-43.17,1540608,1349714,14.14
111,12,4433,興采,268834,219930,277629,22.23,-3.16,3217811,2879708,11.74
111,12,6506,雙邦,172357,152021,174738,13.37,-1.36,2186888,2013170,8.62
111,12,1570,力肯,64055,50451,66409,26.96,-3.54,641368,691012,-7.18
111,12,1580,新麥,362804,347002,408148,4.55,-11.1,3942860,4291417,-8.12
111,12,1586,和勤,206186,199176,249324,3.51,-17.3,2538729,2643863,-3.97
111,12,1599,宏佳騰,213230,252210,384018,-15.45,-44.47,3379807,3610997,-6.4
111,12,2066,世德,229823,243598,178481,-5.65,28.76,2858361,2291517,24.73
111,12,2067,嘉鋼,118982,115615,79881,2.91,48.94,1237398,992692,24.65
111,12,2070,精湛,48916,48606,62754,0.63,-22.05,603588,596574,1.17
111,12,2235,謚源,31817,46935,60975,-32.21,-47.81,723010,704875,2.57
111,12,3162,精確,308183,313810,113700,-1.79,171.04,2431593,1345226,80.75
