roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
105,1,1264,德麥,424951,408297,402791,4.07,5.5,424951,402791,5.5
105,1,1780,立弘,45423,43087,53603,5.42,-15.26,45423,53603,-15.26
105,1,1796,金穎生技,42263,46090,29669,-8.3,42.44,42263,29669,42.44
105,1,4205,中華食,126496,117662,110062,7.5,14.93,126496,110062,14.93
105,1,4207,環泰,286171,287907,284275,-0.6,0.66,286171,284275,0.66
105,1,4303,信立,49023,41377,52835,18.47,-7.21,49023,52835,-7.21
105,1,4304,勝昱,36830,33360,40677,10.4,-9.45,36830,40677,-9.45
105,1,4305,世坤,72510,114381,100187,-36.6,-27.62,72510,100187,-27.62
105,1,9950,萬國通,345158,296879,329420,16.26,4.77,345158,329420,4.77
105,1,4401,東隆興,328309,336980,329957,-2.57,-0.49,328309,329957,-0.49
105,1,4402,郡都開發,39586,87608,102655,-54.81,-61.43,39586,102655,-61.43
105,1,4406,新昕纖,43353,72880,55259,-40.51,-21.54,43353,55259,-21.54
105,1,4413,飛寶企業,5928,3992,4668,48.49,26.99,5928,4668,26.99
105,1,4417,金洲,154902,206609,241026,-25.02,-35.73,154902,241026,-35.73
105,1,4420,光明,72247,87260,31906,-17.2,126.43,72247,31906,126.43
105,1,4432,銘旺實,294533,251506,211736,17.1,39.1,294533,211736,39.1
105,1,4433,興采,108499,123086,94256,-11.85,15.11,108499,94256,15.11
105,1,6506,雙邦,176673,147091,187937,20.11,-5.99,176673,187937,-5.99
105,1,1570,力肯,65790,50129,51389,31.24,28.02,65790,51389,28.02
105,1,1580,新麥,338688,424010,384225,-20.12,-11.85,338688,384225,-11.85
105,1,1586,和勤,186846,189759,149124,-1.53,25.29,186846,149124,25.29
105,1,1599,宏佳騰,205661,122701,152007,67.61,35.29,205661,152007,35.29
105,1,2066,世德,100101,120193,102361,-16.71,-2.2,100101,102361,-2.2
105,1,2067,嘉鋼,73324,116240,78152,-36.92,-6.17,73324,78152,-6.17
105,1,2070,精湛,49148,108441,57200,-54.67,-14.07,49148,57200,-14.07
105,1,2235,謚源,78078,71230,81132,9.61,-3.76,78078,81132,-3.76
105,1,3162,精確,55817,70429,75002,-20.74,-25.57,55817,75002,-25.57
105,1,3226,龍鋒,137139,137552,63059,-0.3,117.47,137139,63059,117.47
105,1,3379,彬台,47331,106794,17580,-55.68,169.23,47331,17580,169.23
105,1,3685,元創精密,24411,32519,48209,-24.93,-49.36,24411,48209,-49.36
105,1,4502,健信,220665,221545,77093,-0.39,186.23,220665,77093,186.23
