roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
104,5,1264,德麥,297855,330570,288699,-9.89,3.17,1566699,1380161,13.51
104,5,1780,立弘,46978,41164,45582,14.12,3.06,233543,215706,8.26
104,5,1796,金穎生技,33933,21512,22365,57.73,51.72,126443,92666,36.45
104,5,4205,中華食,109316,100933,105926,8.3,3.2,516670,492918,4.81
104,5,4207,環泰,279332,285498,328062,-2.15,-14.85,1374209,1442477,-4.73
104,5,4303,信立,61281,65526,64469,-6.47,-4.94,289392,302291,-4.26
104,5,4304,勝昱,34378,39710,49366,-13.42,-30.36,174570,248351,-29.7
104,5,4305,世坤,117666,119235,131171,-1.31,-10.29,509878,593873,-14.14
104,5,9950,萬國通,237151,323639,339255,-26.72,-30.09,1327274,1450168,-8.47
104,5,4401,東隆興,501529,468163,412943,7.12,21.45,1985166,1782912,11.34
104,5,4402,郡都開發,66726,124020,107603,-46.19,-37.98,385389,659378,-41.55
104,5,4406,新昕纖,70887,77863,64497,-8.95,9.9,324956,349892,-7.12
104,5,4413,飛寶企業,4338,4569,3479,-5.05,24.69,21752,39737,-45.26
104,5,4417,金洲,210862,226009,218434,-6.7,-3.46,1110336,1083584,2.46
104,5,4420,光明,31079,31640,40765,-1.77,-23.76,144656,172179,-15.98
104,5,4432,銘旺實,209203,163343,189152,28.07,10.6,964613,1134208,-14.95
104,5,4433,興采,169868,153016,160338,11.01,5.94,644958,628789,2.57
104,5,6506,雙邦,215159,218750,209488,-1.64,2.7,976350,955750,2.15
104,5,1570,力肯,49393,62038,43159,-20.38,14.44,286319,221904,29.02
104,5,1580,新麥,316334,345048,338092,-8.32,-6.43,1495423,1458879,2.5
104,5,1586,和勤,133300,145132,134880,-8.15,-1.17,700934,653362,7.28
104,5,1599,宏佳騰,249172,258183,135154,-3.49,84.36,900065,785090,14.64
104,5,2066,世德,120465,105049,109805,14.67,9.7,536917,514583,4.34
104,5,2067,嘉鋼,69328,71532,104547,-3.08,-33.68,364061,507906,-28.32
104,5,2235,謚源,73548,71333,76505,3.1,-3.86,359380,361279,-0.52
104,5,3162,精確,69396,69984,63484,-0.84,9.31,349936,313623,11.57
104,5,3226,龍鋒,87562,129700,76921,-32.48,13.83,458576,342656,33.82
104,5,3379,彬台,73223,43541,130453,68.17,-43.87,268523,370433,-27.51
104,5,3685,元創精密,70554,49011,57338,43.95,23.04,252510,235258,7.33
104,5,4502,健信,76843,71707,77831,7.16,-1.26,363911,335243,8.55
