roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
105,7,1264,德麥,293526,285791,316207,2.7,-7.17,2142355,2168635,-1.21
105,7,1780,立弘,44899,59255,44431,-24.22,1.05,357045,329169,8.46
105,7,1796,金穎生技,37679,44003,36736,-14.37,2.56,270435,194848,38.79
105,7,4205,中華食,128372,115207,121540,11.42,5.62,805880,742592,8.52
105,7,4207,環泰,301611,310230,276057,-2.77,9.25,2011631,1932668,4.08
105,7,4303,信立,35618,43108,51798,-17.37,-31.23,299556,390489,-23.28
105,7,4304,勝昱,31209,34681,35288,-10.01,-11.55,230213,240280,-4.18
105,7,4305,世坤,82006,108056,101511,-24.1,-19.21,671479,726039,-7.51
105,7,9950,萬國通,253358,268427,333162,-5.61,-23.95,1872044,1940744,-3.53
105,7,4401,東隆興,363278,349967,335957,3.8,8.13,2532297,2720844,-6.92
105,7,4402,郡都開發,41935,33761,139966,24.21,-70.03,284681,620072,-54.08
105,7,4406,新昕纖,56595,53588,66045,5.61,-14.3,387727,456908,-15.14
105,7,4413,飛寶企業,6989,6432,7767,8.65,-10.01,43076,35061,22.86
105,7,4417,金洲,196375,235399,307464,-16.57,-36.13,1508073,1738208,-13.23
105,7,4420,光明,83603,85188,49248,-1.86,69.75,562087,225686,149.05
105,7,4432,銘旺實,244518,246225,254395,-0.69,-3.88,1611174,1457248,10.56
105,7,4433,興采,85118,100076,97387,-14.94,-12.59,912763,852308,7.09
105,7,6506,雙邦,144296,157720,146383,-8.51,-1.42,1256545,1260238,-0.29
105,7,1570,力肯,40649,60350,71685,-32.64,-43.29,348570,429992,-18.93
105,7,1580,新麥,392980,392324,319433,0.16,23.02,2312054,2180037,6.05
105,7,1586,和勤,156423,123877,133827,26.27,16.88,1009981,960416,5.16
105,7,1599,宏佳騰,279446,141223,338905,97.87,-17.54,1289453,1438762,-10.37
105,7,2066,世德,102027,104073,105376,-1.96,-3.17,735692,763774,-3.67
105,7,2067,嘉鋼,82573,80521,60192,2.54,37.18,554145,480419,15.34
105,7,2070,精湛,58791,90375,43799,-34.94,34.22,430788,393172,9.56
105,7,2235,謚源,82450,78868,79310,4.54,3.95,523698,510836,2.51
105,7,3162,精確,55111,52012,61505,5.95,-10.39,373134,478119,-21.95
105,7,3226,龍鋒,96493,84972,83535,13.55,15.51,713859,618859,15.35
105,7,3379,彬台,28702,48241,38275,-40.5,-25.01,343544,429116,-19.94
105,7,3685,元創精密,31862,30123,51206,5.77,-37.77,205320,360244,-43.0
105,7,4502,健信,148219,181190,162304,-18.19,-8.67,1161688,719836,61.38
105,7,4503,金雨,23230,27738,7847,-16.25,196.03,143472,116394,23.26
105,7,4506,崇友,252066,336589,698684,-25.11,-63.92,2722327,2654755,2.54
105,7,4510,高鋒,210861,214464,166797,-1.68,26.41,1286960,1247028,3.2
105,7,4513,福裕,131463,129850,153038,1.24,-14.09,854352,1346391,-36.54
105,7,4523,永彰,131504,157367,151828,-16.43,-13.38,1038501,890584,16.6
105,7,4527,方方土霖,192414,201237,202564,-4.38,-5.01,1253408,1316100,-4.76
105,7,4528,江興鍛,176479,182014,180435,-3.04,-2.19,1239308,1289409,-3.88
105,7,4533,協易機,363293,366623,327727,-0.9,10.85,2551129,2107148,21.07
105,7,4534,慶騰,300226,214930,116258,39.68,158.24,1109377,671194,65.28
105,7,4535,至興,272170,253386,269773,7.41,0.88,1833946,1963302,-6.58
105,7,4538,大詠城,39673,33966,37842,16.8,4.83,245057,289098,-15.23
105,7,4543,萬在,103995,97635,113076,6.51,-8.03,673648,836920,-19.5
105,7,4549,桓達,70100,76567,68958,-8.44,1.65,473595,477825,-0.88
105,7,4550,長佳,181698,142605,109142,27.41,66.47,907580,651789,39.24
105,7,4558,寶緯,103324,104628,122288,-1.24,-15.5,715795,739473,-3.2
105,7,4561,健椿,61011,58851,50697,3.67,20.34,329484,363806,-9.43
105,7,4563,百德,191999,180272,166206,6.5,15.51,1022157,1010350,1.16
105,7,5381,光譜,30141,35150,111196,-14.25,-72.89,279183,718236,-61.12
105,7,6122,擎邦,83476,67307,74839,24.02,11.54,518376,601496,-13.81
105,7,6125,廣運,757771,945418,737361,-19.84,2.76,6547714,5460641,19.9
105,7,6425,易發,143725,128130,162604,12.17,-11.61,893679,1059588,-15.65
105,7,6603,富強鑫,241790,229665,202785,5.27,19.23,1615440,1582372,2.08
105,7,6609,瀧澤科,204021,225015,218545,-9.33,-6.64,1314905,1617277,-18.69
105,7,8027,鈦昇,151051,128249,120731,17.77,25.11,773697,948886,-18.46
105,7,8083,瑞穎,127090,127242,113143,-0.11,12.32,830803,782880,6.12
105,7,8107,大億金茂,79327,87027,87386,-8.84,-9.22,595033,541586,9.86
