roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
111,9,1264,德麥,454924,456315,436570,-0.3,4.2,3766152,3510710,7.27
111,9,1294,漢田生技,35342,32563,18111,8.53,95.14,204857,183871,11.41
111,9,1295,生合,61099,67236,66082,-9.12,-7.54,575451,643310,-10.54
111,9,1780,立弘,68826,66898,41662,2.88,65.2,556583,507428,9.68
111,9,1796,金穎生技,57939,54658,46930,6.0,23.45,463773,368727,25.77
111,9,4205,中華食,168210,153667,134685,9.46,24.89,1344845,1252341,7.38
111,9,4207,環泰,434460,424315,347728,2.39,24.94,3755812,3233446,16.15
111,9,6846,綠茵,55644,51173,59716,8.73,-6.81,502921,512478,-1.86
111,9,4303,信立,21527,26052,29616,-17.36,-27.31,257285,290758,-11.51
111,9,4304,勝昱,53676,40391,25704,32.89,108.82,315859,293555,7.59
111,9,4305,世坤,62607,57863,97300,8.19,-35.65,707192,815853,-13.31
111,9,9950,萬國通,207899,223939,92402,-7.16,124.99,1679501,670770,150.38
111,9,4401,東隆興,315054,339793,391275,-7.28,-19.48,3411729,3707656,-7.98
111,9,4402,郡都開發,10824,15180,12610,-28.69,-14.16,131964,101484,30.03
111,9,4406,新昕纖,57915,48393,48850,19.67,18.55,437224,360339,21.33
111,9,4413,飛寶企業,49108,59560,49059,-17.54,0.09,585104,465572,25.67
111,9,4417,金洲,283637,344404,154473,-17.64,83.61,2320959,1843979,25.86
111,9,4420,光明,88113,80243,64068,9.8,37.53,710001,678179,4.69
111,9,4432,銘旺實,109668,170644,102646,-35.73,6.84,1213676,955007,27.08
111,9,4433,興采,275161,248223,207408,10.85,32.66,2521413,2123871,18.71
111,9,6506,雙邦,147666,177042,154866,-16.59,-4.64,1743009,1532244,13.75
111,9,1570,力肯,38607,35742,63567,8.01,-39.26,471797,501527,-5.92
111,9,1580,新麥,334670,363931,462541,-8.04,-27.64,2904561,3103253,-6.4
111,9,1586,和勤,189692,177083,247297,7.12,-23.29,1949447,1947064,0.12
111,9,1599,宏佳騰,308276,330066,435651,-6.6,-29.23,2644586,2620249,0.92
111,9,2066,世德,261737,245655,181955,6.54,43.84,2132868,1722896,23.79
111,9,2067,嘉鋼,92304,116275,71559,-20.61,28.99,885956,722171,22.67
111,9,2070,精湛,46960,45311,42265,3.63,11.1,398729,423798,-5.91
111,9,2235,謚源,70769,81661,54409,-13.33,30.06,594813,503618,18.1
111,9,3162,精確,207325,230981,95464,-10.24,117.17,1501824,968506,55.06
111,9,3226,龍鋒,123318,144784,250873,-14.82,-50.84,1873831,2210914,-15.24
111,9,3379,彬台,23971,22378,26430,7.11,-9.3,362178,505212,-28.31
111,9,3685,元創精密,153266,139531,125297,9.84,22.32,1132646,975544,16.1
111,9,4502,健信,153380,125664,152285,22.05,0.71,1128520,1124591,0.34
111,9,4503,金雨,18521,17167,11911,7.88,55.49,119309,92561,28.89
111,9,4506,崇友,423080,549845,497731,-23.05,-14.99,3513429,3343581,5.07
111,9,4510,高鋒,185475,196631,178980,-5.67,3.62,1582429,1450864,9.06
111,9,4513,福裕,141242,128705,150351,9.74,-6.05,1229570,1178218,4.35
111,9,4523,永彰,40366,48715,50943,-17.13,-20.76,417613,511584,-18.36
111,9,4527,方方土霖,295351,241237,254950,22.43,15.84,1962802,1789485,9.68
111,9,4528,江興鍛,228699,240892,196019,-5.06,16.67,1810358,1901015,-4.76
111,9,4533,協易機,516651,345370,257514,49.59,100.63,2645352,2744083,-3.59
111,9,4534,慶騰,64572,76939,95896,-16.07,-32.66,681419,971915,-29.88
111,9,4535,至興,285584,284899,177360,0.24,61.01,2338472,2066393,13.16
111,9,4538,大詠城,62034,52320,39169,18.56,58.37,460154,326761,40.82
111,9,4543,萬在,87572,103911,85973,-15.72,1.85,778880,723479,7.65
111,9,4549,桓達,165248,144911,114160,14.03,44.75,1087254,910938,19.35
111,9,4550,長佳,130886,127599,134399,2.57,-2.61,975246,1013187,-3.74
111,9,4558,寶緯,158000,177028,181068,-10.74,-12.73,1607387,1553979,3.43
111,9,4561,健椿,110991,73661,142394,50.67,-22.05,868539,1032526,-15.88
111,9,4563,百德,255509,203903,221613,25.3,15.29,1936450,1374913,40.84
111,9,4568,科際精密,80727,130671,116804,-38.22,-30.88,1067071,1014126,5.22
111,9,4580,捷流閥業,211933,223489,216131,-5.17,-1.94,2003272,1793780,11.67
111,9,4584,君帆,92436,71521,113146,29.24,-18.3,795795,891272,-10.71
111,9,5381,光譜,25931,25981,28945,-0.19,-10.41,241759,288955,-16.33
