roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
113,3,1101,台泥,13649152,4798581,11730367,184.44,16.35,25685663,26361657,-2.56
113,3,1102,亞泥,6409280,3599986,8152982,78.03,-21.38,16499832,19208712,-14.1
113,3,1103,嘉泥,254887,201295,249135,26.62,2.3,699142,651402,7.32
113,3,1104,環泥,750456,477355,739446,57.21,1.48,1908572,1835349,3.98
113,3,1108,幸福,449482,286337,436030,56.97,3.08,1192968,1092679,9.17
113,3,1109,信大,403740,226768,625197,78.04,-35.42,1097070,1334158,-17.77
113,3,1110,東泥,221172,175185,216150,26.25,2.32,576896,528138,9.23
113,3,1201,味全,1781603,1730379,1714224,2.96,3.93,5334449,4789270,11.38
113,3,1203,味王,524884,472834,544406,11.0,-3.58,1558661,1575647,-1.07
113,3,1210,大成,8587702,7242006,9633956,18.58,-10.86,25304092,27065333,-6.5
113,3,1213,大飲,7927,14504,26162,-45.34,-69.7,33348,88390,-62.27
113,3,1215,卜蜂,2376299,2030911,2599015,17.0,-8.56,6912107,7232070,-4.42
113,3,1216,統一,52191829,47898965,44823352,8.96,16.43,158758007,131403700,20.81
113,3,1217,愛之味,373002,323591,414639,15.26,-10.04,1159178,1171250,-1.03
113,3,1218,泰山,866051,787943,839075,9.91,3.21,2756848,2647598,4.12
113,3,1219,福壽,1202605,1036305,1621081,16.04,-25.81,3570935,4249551,-15.96
113,3,1220,台榮,286684,189790,290668,51.05,-1.37,765369,654741,16.89
113,3,1225,福懋油,1151247,909256,1334753,26.61,-13.74,3343898,3797333,-11.94
113,3,1227,佳格,2068129,1318295,1981532,56.87,4.37,6795849,5880499,15.56
113,3,1229,聯華,1202405,786464,1245351,52.88,-3.44,3050501,2871447,6.23
113,3,1231,聯華食,908144,884138,1000854,2.71,-9.26,2905460,2773782,4.74
113,3,1232,大統益,1911693,1595396,2090669,19.82,-8.56,5626346,6207916,-9.36
113,3,1233,天仁,189036,184141,162294,2.65,16.47,581191,524986,10.7
113,3,1234,黑松,650704,920491,701960,-29.3,-7.3,2639399,2542028,3.83
113,3,1235,興泰,9674,2152,2365,349.53,309.04,17261,5761,199.61
113,3,1236,宏亞,130365,98637,158593,32.16,-17.79,573602,489567,17.16
113,3,1702,南僑,1970617,1564892,1981512,25.92,-0.54,5597629,5270589,6.2
113,3,1737,臺鹽,278862,196732,294205,41.74,-5.21,813297,865001,-5.97
113,3,1301,台塑,17659603,12932676,20116995,36.55,-12.21,48108493,52213317,-7.86
113,3,1303,南亞,21525681,16711275,23641103,28.8,-8.94,58629908,65773776,-10.86
113,3,1304,台聚,4086049,3572913,4735505,14.36,-13.71,12024563,13174233,-8.72
113,3,1305,華夏,981137,854801,1163684,14.77,-15.68,2904504,3780177,-23.16
113,3,1307,三芳,934620,670344,860166,39.42,8.65,2604110,2609698,-0.21
113,3,1308,亞聚,486263,496084,549006,-1.97,-11.42,1561230,1569101,-0.5
113,3,1309,台達化,1359122,1084150,1386900,25.36,-2.0,3790933,3573793,6.07
113,3,1310,台苯,634841,700220,1159395,-9.33,-45.24,2223134,2318395,-4.1
113,3,1312,國喬,916497,1082954,1610657,-15.37,-43.09,3255096,4217270,-22.81
113,3,1313,聯成,7295577,3405651,6511571,114.21,12.04,17826114,15907165,12.06
113,3,1314,中石化,2729534,2547610,2332203,7.14,17.03,8191861,5145424,59.2
113,3,1315,達新,130875,167017,181579,-21.63,-27.92,455272,541036,-15.85
113,3,1321,大洋,442099,257242,492736,71.86,-10.27,1112113,1330972,-16.44
113,3,1323,永裕,265123,221573,315973,19.65,-16.09,765077,803538,-4.78
113,3,1324,地球,76322,49972,92528,52.72,-17.51,199156,231342,-13.91
113,3,1325,恆大,24418,26501,41288,-7.86,-40.85,96377,109668,-12.11
113,3,1326,台化,30076914,25679379,29434395,17.12,2.18,83941693,83028826,1.09
113,3,4306,炎洲,1196080,769012,1180851,55.53,1.28,3107990,2948845,5.39
113,3,1402,遠東新,22855745,19485883,22902213,17.29,-0.2,65409190,61539147,6.28
113,3,1409,新纖,4061424,3162232,3210638,28.43,26.49,10886899,9133842,19.19
113,3,1410,南染,18776,17180,17310,9.28,8.46,54735,54214,0.96
113,3,1413,宏洲,223241,167218,182678,33.5,22.2,623372,467757,33.26
113,3,1414,東和,54426,38876,55210,39.99,-1.42,140121,139221,0.64
113,3,1417,嘉裕,73532,67449,161679,9.01,-54.51,237622,434306,-45.28
113,3,1418,東華,2609,970,3082,168.96,-15.34,3862,10053,-61.58
113,3,1419,新紡,324322,275048,307556,17.91,5.45,861625,828902,3.94
113,3,1423,利華,12496,15335,19964,-18.51,-37.4,40188,36767,9.3
113,3,1434,福懋,2630038,2163422,2725747,21.56,-3.51,7169831,7652703,-6.3
113,3,1440,南紡,1509864,1260732,2054918,19.76,-26.52,4225407,5453311,-22.51
113,3,1441,大東,86088,57190,109949,50.52,-21.7,226508,305959,-25.96
113,3,1444,力麗,826103,520525,851855,58.7,-3.02,2072534,2255730,-8.12
113,3,1445,大宇,84994,58832,166482,44.46,-48.94,241801,402006,-39.85
113,3,1446,宏和,202432,467749,18729,-56.72,980.84,717551,35584,1916.49
113,3,1447,力鵬,2665152,1892901,3107529,40.79,-14.23,9277897,8486152,9.32
113,3,1449,佳和,261183,191976,265460,36.04,-1.61,884726,615222,43.8
113,3,1451,年興,626031,522817,546913,19.74,14.46,1685335,1504493,12.02
113,3,1452,宏益,135810,83274,107333,63.08,26.53,332004,259858,27.76
113,3,1454,台富,155911,109876,151861,41.89,2.66,390125,363878,7.21
113,3,1455,集盛,794897,643874,783210,23.45,1.49,2243617,1802874,24.44
113,3,1457,宜進,315226,245218,254789,28.54,23.72,880344,724641,21.48
113,3,1459,聯發,140289,77701,85396,80.54,64.28,372385,265156,40.43
113,3,1460,宏遠,603014,647172,669271,-6.82,-9.89,1933099,1926820,0.32
113,3,1463,強盛新,31314,24404,36671,28.31,-14.6,80001,93068,-14.04
113,3,1464,得力,1010778,620885,929796,62.79,8.7,2537655,2580204,-1.64
113,3,1465,偉全,35004,29144,46710,20.1,-25.06,111329,130650,-14.78
113,3,1466,聚隆,231734,153502,212293,50.96,9.15,593559,510340,16.3
113,3,1467,南緯,441260,329608,302105,33.87,46.06,1238185,1030034,20.2
113,3,1468,昶和,93076,53303,89149,74.61,4.4,249581,275574,-9.43
113,3,1470,大統新創,64543,54376,87019,18.69,-25.82,190250,232008,-17.99
113,3,1473,台南,651311,881966,428536,-26.15,51.98,2313969,1746707,32.47
113,3,1474,弘裕,302186,173028,240011,74.64,25.9,735627,622284,18.21
113,3,1475,業旺,151176,122214,126325,23.69,19.67,421429,340219,23.86
113,3,1476,儒鴻,2821844,2181576,2392997,29.34,17.92,7632681,6497742,17.46
113,3,1477,聚陽,3127137,2726304,2793020,14.7,11.96,8608029,7834261,9.87
113,3,4414,如興,902689,1143507,984726,-21.05,-8.33,3041473,3327311,-8.59
113,3,4426,利勤,95627,82417,142832,16.02,-33.04,266953,379641,-29.68
113,3,4438,廣越,765473,734206,904945,4.25,-15.41,2365138,2657126,-10.98
113,3,4440,宜新實業,86711,62794,91126,38.08,-4.84,235041,257614,-8.76
113,3,4441,振大環球,412776,410758,409432,0.49,0.81,1069848,1125460,-4.94
113,3,1503,士電,3140811,2869450,3185995,9.45,-1.41,9917890,8973852,10.51
113,3,1504,東元,4652251,4170040,5587645,11.56,-16.74,13729967,14712178,-6.67
113,3,1506,正道,83739,75856,98355,10.39,-14.86,249187,277690,-10.26
113,3,1513,中興電,2334931,1860808,2082959,25.47,12.09,6138650,5841280,5.09
113,3,1514,亞力,851243,564461,711519,50.8,19.63,2063160,1833639,12.51
113,3,1515,力山,790913,579887,218909,36.39,261.29,2186961,588693,271.49
113,3,1517,利奇,167359,66389,234363,152.08,-28.58,372496,612631,-39.19
113,3,1519,華城,1557966,804939,1049563,93.55,48.43,3037501,1540545,97.17
113,3,1526,日馳,66255,51097,118483,29.66,-44.08,171552,348215,-50.73
113,3,1527,鑽全,246826,247290,306736,-0.18,-19.53,801461,800897,0.07
113,3,1528,恩德,308898,195415,375756,58.07,-17.79,770919,901557,-14.49
113,3,1529,樂事綠能,88388,24162,82803,265.81,6.74,146152,172261,-15.15
113,3,1530,亞崴,198605,65536,227401,203.04,-12.66,362524,538803,-32.71
113,3,1531,高林股,137710,88315,108239,55.93,27.22,371131,340903,8.86
113,3,1532,勤美,2155532,1360720,1109044,58.41,94.35,4861151,2877988,68.9
113,3,1535,中宇,941888,906391,744991,3.91,26.42,2604139,2006509,29.78
113,3,1537,廣隆,591722,519706,577154,13.85,2.52,1741672,1428755,21.9
113,3,1538,正峰,8999,2263,20083,297.65,-55.19,18493,52956,-65.07
113,3,1539,巨庭,122124,105312,111617,15.96,9.41,384104,253972,51.23
113,3,1540,喬福,43107,24485,30777,76.05,40.06,126782,118474,7.01
113,3,1541,錩泰,275638,159496,231084,72.81,19.28,721477,587007,22.9
113,3,1558,伸興,664262,442458,660153,50.12,0.62,1804511,1655976,8.96
113,3,1560,中砂,549351,500762,575725,9.7,-4.58,1595178,1562510,2.09
113,3,1583,程泰,396503,251546,552634,57.62,-28.25,948344,1154026,-17.82
113,3,1597,直得,106201,66811,103481,58.95,2.62,254039,307263,-17.32
113,3,2049,上銀,2001328,1704262,2280313,17.43,-12.23,5506465,5733868,-3.96
113,3,2371,大同,3670767,3792634,4027803,-3.21,-8.86,10820413,11122354,-2.71
113,3,3167,大量,154019,93384,75569,64.93,103.81,398811,256576,55.43
113,3,4526,東台,571241,246339,619093,131.89,-7.72,1323214,1735734,-23.76
113,3,4532,瑞智,1936222,1327957,1430681,45.8,35.33,4933014,3880506,27.12
113,3,4540,全球傳動,208994,159679,288959,30.88,-27.67,589741,735572,-19.82
113,3,4555,氣立,101932,104590,142092,-2.54,-28.26,324429,341189,-4.91
113,3,4562,穎漢,69568,38551,60299,80.45,15.37,178590,198969,-10.24
113,3,4564,元翎,58051,54786,110022,5.95,-47.23,180295,331414,-45.59
113,3,4566,時碩工業,342661,279429,385150,22.62,-11.03,1054688,1141815,-7.63
113,3,4572,駐龍,76763,74365,71011,3.22,8.1,231689,191376,21.06
113,3,4576,大銀微系統,189897,126809,222181,49.75,-14.53,453923,552292,-17.81
113,3,4583,台灣精銳,271089,232206,263777,16.74,2.77,719758,655796,9.75
113,3,4590,富田-創,120407,257787,185083,-53.29,-34.94,788269,444680,77.26
113,3,6606,建德工業,72188,28758,69066,151.01,4.52,173465,174969,-0.85
113,3,7750,新代,1074828,392337,900044,173.95,19.41,2331331,1896769,22.91
113,3,8222,寶一,69591,59434,62198,17.08,11.88,188634,161645,16.69
113,3,8374,羅昇,259871,181670,304481,43.04,-14.65,702408,800140,-12.21
113,3,8996,高力,265425,208116,394619,27.53,-32.73,797922,970424,-17.77
113,3,1603,華電,276290,285285,314920,-3.15,-12.26,1029399,874719,17.68
113,3,1604,聲寶,791030,678253,726236,16.62,8.92,2483514,2352603,5.56
113,3,1605,華新,15201052,11789996,17642621,28.93,-13.83,40540026,50677330,-20.0
113,3,1608,華榮,888271,766998,981663,15.81,-9.51,2621320,2503759,4.69
113,3,1609,大亞,2454150,1954928,2590453,25.53,-5.26,6742072,6348221,6.2
113,3,1611,中電,84779,78863,125036,7.5,-32.19,283939,329452,-13.81
113,3,1612,宏泰,642386,409701,509703,56.79,26.03,1457667,1359783,7.19
113,3,1614,三洋電,363605,417730,450118,-12.95,-19.22,1256604,1393510,-9.82
113,3,1615,大山,558655,449479,565717,24.28,-1.24,1302149,1067273,22.0
113,3,1616,億泰,339175,350680,344723,-3.28,-1.6,1011104,888264,13.82
113,3,1617,榮星,263457,160713,270908,63.93,-2.75,687554,683966,0.52
113,3,1618,合機,540909,194236,435227,178.48,24.28,992481,807325,22.93
113,3,4930,燦星網,619871,430734,520276,43.91,19.14,1706545,1469925,16.09
113,3,5283,禾聯碩,519528,257017,629170,102.13,-17.42,1124415,1231897,-8.72
113,3,1708,東鹼,566162,408428,645112,38.61,-12.23,1439197,1605319,-10.34
113,3,1709,和益,911520,829757,1030003,9.85,-11.5,2546092,2465169,3.28
113,3,1710,東聯,1453239,1590733,1779811,-8.64,-18.34,5155041,5224684,-1.33
113,3,1711,永光,704525,489638,727839,43.88,-3.2,1899595,1942030,-2.18
