roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
106,5,1264,德麥,297675,290146,305270,2.59,-2.48,1462439,1563038,-6.43
106,5,1780,立弘,48549,66184,43262,-26.64,12.22,301203,252890,19.1
106,5,1796,金穎生技,39203,31395,37525,24.87,4.47,154799,188753,-17.98
106,5,4205,中華食,117258,101045,112251,16.04,4.46,566430,562301,0.73
106,5,4207,環泰,287436,258109,321233,11.36,-10.52,1394452,1399790,-0.38
106,5,4303,信立,41872,39846,40471,5.08,3.46,206777,220830,-6.36
106,5,4304,勝昱,58656,47307,36232,23.99,61.89,241832,164323,47.16
106,5,4305,世坤,90930,100372,114799,-9.4,-20.79,482760,481417,0.27
106,5,9950,萬國通,242493,252038,257047,-3.78,-5.66,1174673,1350259,-13.0
106,5,4401,東隆興,439865,362811,416571,21.23,5.59,1871967,1819052,2.9
106,5,4402,郡都開發,33385,23065,34777,44.74,-4.0,112811,208985,-46.01
106,5,4406,新昕纖,58008,49778,60750,16.53,-4.51,273990,277544,-1.28
106,5,4413,飛寶企業,12332,5508,9291,123.89,32.73,31944,29654,7.72
106,5,4417,金洲,232243,259591,254226,-10.53,-8.64,1050992,1076299,-2.35
106,5,4420,光明,101484,91028,91848,11.48,10.49,457101,393296,16.22
106,5,4432,銘旺實,161942,118617,181954,36.52,-10.99,711327,1120431,-36.51
106,5,4433,興采,146785,159431,182422,-7.93,-19.53,634978,727569,-12.72
106,5,6506,雙邦,228478,225122,201250,1.49,13.52,1039985,954529,8.95
106,5,1570,力肯,56229,61657,36136,-8.8,55.6,299359,247570,20.91
106,5,1580,新麥,398225,416406,345616,-4.36,15.22,1636917,1543499,6.05
106,5,1586,和勤,163811,159830,155754,2.49,5.17,865399,729682,18.59
106,5,1599,宏佳騰,162163,127140,127965,27.54,26.72,781271,868784,-10.07
106,5,2066,世德,115705,100185,115506,15.49,0.17,542205,529593,2.38
106,5,2067,嘉鋼,113138,101100,81776,11.9,38.35,447699,391051,14.48
106,5,2070,精湛,45990,35669,45494,28.93,1.09,268991,281621,-4.48
106,5,2235,謚源,79079,70211,79392,12.63,-0.39,363998,362380,0.44
106,5,3162,精確,41187,41499,57044,-0.75,-27.79,210448,266011,-20.88
106,5,3226,龍鋒,95545,103207,88370,-7.42,8.11,523478,532394,-1.67
106,5,3379,彬台,28693,22653,57766,26.66,-50.32,143857,266791,-46.07
106,5,3685,元創精密,22566,28093,27282,-19.67,-17.28,119641,143335,-16.53
106,5,4502,健信,322406,248526,157622,29.72,104.54,1306517,832278,56.98
106,5,4503,金雨,31936,31675,23228,0.82,37.48,146586,92504,58.46
106,5,4506,崇友,375454,285843,425881,31.34,-11.84,2022919,2133671,-5.19
106,5,4510,高鋒,204102,214174,195538,-4.7,4.37,1008396,862283,16.94
106,5,4513,福裕,118156,100761,117199,17.26,0.81,616259,593039,3.91
106,5,4523,永彰,100471,100346,150437,0.12,-33.21,557034,749630,-25.69
106,5,4527,方方土霖,223500,230449,219916,-3.01,1.62,975235,859757,13.43
