roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
105,7,1101,台泥,7816038,7813036,8250361,0.03,-5.26,48482772,54694674,-11.35
105,7,1102,亞泥,4788866,5232410,5746639,-8.47,-16.66,33918526,38060298,-10.88
105,7,1103,嘉泥,268801,277433,175596,-3.11,53.07,1630494,1584326,2.91
105,7,1104,環泥,354764,370788,412816,-4.32,-14.06,2680230,2971031,-9.78
105,7,1108,幸福,336726,337842,463001,-0.33,-27.27,2439829,3100256,-21.3
105,7,1109,信大,308834,325387,336770,-5.08,-8.29,2315358,2389011,-3.08
105,7,1110,東泥,113528,119422,147765,-4.93,-23.16,901116,1106606,-18.56
105,7,1201,味全,1717480,1668901,2026924,2.91,-15.26,9865094,12255547,-19.5
105,7,1203,味王,534572,521923,541313,2.42,-1.24,3656551,3886379,-5.91
105,7,1210,大成,6139235,6273286,6517264,-2.13,-5.8,42184199,45542389,-7.37
105,7,1213,大飲,81158,70686,102021,14.81,-20.44,394052,448555,-12.15
105,7,1215,卜蜂,1571108,1516521,1444896,3.59,8.73,10164809,9382846,8.33
105,7,1216,統一,34586149,35837446,36452231,-3.49,-5.11,246124088,246425465,-0.12
105,7,1217,愛之味,453952,413384,601653,9.81,-24.54,2376386,2763742,-14.01
105,7,1218,泰山,778087,704442,831275,10.45,-6.39,4631930,4772441,-2.94
105,7,1219,福壽,890385,985653,875546,-9.66,1.69,6246956,5507058,13.43
105,7,1220,台榮,232390,262765,301623,-11.55,-22.95,1660695,1902356,-12.7
105,7,1225,福懋油,882722,882849,1004967,-0.01,-12.16,6125158,6345246,-3.46
105,7,1227,佳格,1821794,1869329,1854576,-2.54,-1.76,14477794,14230991,1.73
105,7,1229,聯華,449816,430845,462339,4.4,-2.7,3091681,3024583,2.21
105,7,1231,聯華食,614011,560555,626209,9.53,-1.94,3817230,3768277,1.29
105,7,1232,大統益,1539831,1444989,1518587,6.56,1.39,9711341,10459787,-7.15
105,7,1233,天仁,163556,179556,167480,-8.91,-2.34,1245995,1233319,1.02
105,7,1234,黑松,895908,841229,717998,6.49,24.77,4829910,3579928,34.91
105,7,1235,興泰,7384,24396,11281,-69.73,-34.54,66457,60174,10.44
105,7,1236,宏亞,144478,118557,165934,21.86,-12.93,1095636,1284700,-14.71
105,7,1702,南僑,1316773,1435185,1276023,-8.25,3.19,9176601,8660382,5.96
105,7,1737,臺鹽,232073,247786,247934,-6.34,-6.39,1590588,1615979,-1.57
105,7,1301,台塑,14818717,14704159,15886838,0.77,-6.72,102400119,114591315,-10.63
105,7,1303,南亞,22723449,21300798,24451220,6.67,-7.06,156436611,186000821,-15.89
105,7,1304,台聚,4292289,4524691,4233207,-5.13,1.39,30335203,31387362,-3.35
105,7,1305,華夏,1146141,1176219,1021597,-2.55,12.19,8439431,8367565,0.85
105,7,1307,三芳,784322,787283,907332,-0.37,-13.55,6369184,6432806,-0.98
105,7,1308,亞聚,463211,445917,387570,3.87,19.51,3081668,2875053,7.18
105,7,1309,台達化,1242076,1388032,1485593,-10.51,-16.39,9093306,10586925,-14.1
105,7,1310,台苯,1177722,1000756,1264506,17.68,-6.86,7952084,7732648,2.83
105,7,1312,國喬,1647114,1768889,1839707,-6.88,-10.46,10756682,12865471,-16.39
105,7,1313,聯成,3620663,3585274,3479901,0.98,4.04,22799557,26199368,-12.97
