roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
110,11,1101,台泥,9752687,9565047,9904802,1.96,-1.53,96223350,95805296,0.43
110,11,1102,亞泥,8985672,9454594,7923604,-4.95,13.4,80250990,69921108,14.77
110,11,1103,嘉泥,197773,193141,208929,2.39,-5.33,2046138,1856092,10.23
110,11,1104,環泥,592281,558944,488513,5.96,21.24,5509449,4870949,13.1
110,11,1108,幸福,268037,276724,402129,-3.13,-33.34,3449777,4142126,-16.71
110,11,1109,信大,781722,660615,719102,18.33,8.7,6600446,6722314,-1.81
110,11,1110,東泥,160698,151364,149741,6.16,7.31,1655721,1430359,15.75
110,11,1201,味全,1636605,1709407,1588873,-4.25,3.0,18201885,17184961,5.91
110,11,1203,味王,388602,441364,481337,-11.95,-19.26,5309678,5507986,-3.6
110,11,1210,大成,8855770,8186264,7431123,8.17,19.17,92373297,72313859,27.73
110,11,1213,大飲,35048,27981,25440,25.25,37.76,397336,378364,5.01
110,11,1215,卜蜂,2255138,2086329,1851586,8.09,21.79,22403152,20131767,11.28
110,11,1216,統一,39352262,39134900,35858206,0.55,9.74,436202984,413133859,5.58
110,11,1217,愛之味,306835,305710,284591,0.36,7.81,4396699,4336069,1.39
110,11,1218,泰山,893101,829908,670202,7.61,33.25,9177103,7776069,18.01
110,11,1219,福壽,1403710,1209578,1086305,16.04,29.21,13396529,11144695,20.2
110,11,1220,台榮,332714,280906,218974,18.44,51.94,2902585,2516468,15.34
110,11,1225,福懋油,1322704,1081685,900073,22.28,46.95,11852183,9206627,28.73
110,11,1227,佳格,3684840,2716771,3556835,35.63,3.59,30744920,30593718,0.49
110,11,1229,聯華,1133311,974105,701599,16.34,61.53,10157181,8608377,17.99
110,11,1231,聯華食,748007,752598,702239,-0.61,6.51,8454777,7896107,7.07
110,11,1232,大統益,2105196,1987843,1594098,5.9,32.06,18695324,15595930,19.87
110,11,1233,天仁,161242,140650,186443,14.64,-13.51,1597963,1752965,-8.84
110,11,1234,黑松,784292,765041,737796,2.51,6.3,8341555,8360600,-0.22
