roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
103,7,1264,德麥,285314,251546,168801,13.42,69.02,1917021,1147364,67.08
103,7,1780,立弘,27604,36409,54604,-24.18,-49.44,279720,284701,-1.74
103,7,4205,中華食,115024,95455,107759,20.5,6.74,703397,695071,1.19
103,7,4207,環泰,287984,292199,346632,-1.44,-16.91,2022660,2279450,-11.26
103,7,4303,信立,53235,55500,48387,-4.08,10.01,411026,352904,16.46
103,7,4304,勝昱,50753,44888,54865,13.06,-7.49,343992,348245,-1.22
103,7,4305,世坤,128302,118603,113090,8.17,13.45,840777,767165,9.59
103,7,9950,萬國通,318713,286225,315006,11.35,1.17,2055106,1957654,4.97
103,7,4401,東隆興,403101,337553,437445,19.41,-7.85,2523566,2777571,-9.14
103,7,4402,郡都開發,164311,81907,101067,100.6,62.57,905596,508191,78.19
103,7,4406,新昕纖,78232,66325,72640,17.95,7.69,494449,486309,1.67
103,7,4413,飛寶企業,3636,3187,3898,14.08,-6.72,46559,27945,66.6
103,7,4417,金洲,244163,222528,191543,9.72,27.47,1550275,1348060,15.0
103,7,4420,光明,41634,39819,42702,4.55,-2.5,253632,291510,-12.99
103,7,4432,銘旺實,256200,270717,149458,-5.36,71.41,1661125,1241191,33.83
103,7,4433,興采,97871,96444,94005,1.47,4.11,823105,900672,-8.61
103,7,6506,雙邦,166284,150992,159359,10.12,4.34,1272326,1115612,14.04
103,7,1570,力肯,43379,56595,60329,-23.35,-28.09,321878,354034,-9.08
103,7,1580,新麥,387935,345709,336416,12.21,15.31,2184485,1960200,11.44
103,7,1586,和勤,147754,121334,107845,21.77,37.0,922450,720301,28.06
103,7,1599,宏佳騰,207773,141548,209203,46.78,-0.68,1134412,1026328,10.53
103,7,2066,世德,104295,111166,98917,-6.18,5.43,730044,594670,22.76
103,7,2067,嘉鋼,113001,97086,91530,16.39,23.45,717993,555659,29.21
103,7,2235,謚源,76730,68360,64470,12.24,19.01,506369,367571,37.76
103,7,3162,精確,70383,70342,76740,0.05,-8.28,454348,449702,1.03
103,7,3226,龍鋒,78233,100723,56509,-22.32,38.44,521612,355831,46.58
103,7,3379,彬台,48403,135704,83913,-64.33,-42.31,554539,645847,-14.13
103,7,3685,元創精密,44599,46713,74285,-4.52,-39.96,326570,380899,-14.26
103,7,4502,健信,79886,75033,84606,6.46,-5.57,490161,604327,-18.89
103,7,4503,金雨,10647,23737,11289,-55.14,-5.68,98960,63171,56.65
103,7,4506,崇友,317865,319494,232080,-0.5,36.96,1871889,1749616,6.98
103,7,4510,高鋒,176439,131186,178969,34.49,-1.41,1214659,1105360,9.88
103,7,4513,福裕,186545,239809,209690,-22.21,-11.03,1383816,1209572,14.4
103,7,4523,永彰,103758,102302,108868,1.42,-4.69,773342,797310,-3.0
103,7,4527,方方土霖,219282,188427,228624,16.37,-4.08,1294958,1126516,14.95
103,7,4528,江興鍛,150905,160455,121522,-5.95,24.17,987761,810028,21.94
103,7,4533,協易機,302139,364863,222662,-17.19,35.69,2389336,2151389,11.06
103,7,4534,慶騰,105211,102287,92983,2.85,13.15,680337,576019,18.11
103,7,4535,至興,279008,281899,280177,-1.02,-0.41,2026686,2002385,1.21
103,7,4538,大詠城,50164,35616,51470,40.84,-2.53,300828,234993,28.01
103,7,4543,萬在,126729,116157,137999,9.1,-8.16,964720,795187,21.31
103,7,4549,桓達,78638,73971,74958,6.3,4.9,507786,455941,11.37
103,7,4550,長佳,67416,88389,97277,-23.72,-30.69,555754,489128,13.62
103,7,5381,光譜,93473,76789,160578,21.72,-41.78,787535,1139800,-30.9
103,7,6122,擎邦,64013,113655,157316,-43.67,-59.3,805794,1055831,-23.68
