roc_year,month,code,name,revenue_this_month,revenue_last_month,revenue_last_year_same_month,mom_pct,yoy_pct,revenue_cum_this_year,revenue_cum_last_year,cum_pct
111,8,1101,台泥,10689860,10102468,8964476,5.81,19.24,68937060,67307812,2.42
111,8,1102,亞泥,7069221,7864622,7193266,-10.11,-1.72,59102719,54657145,8.13
111,8,1103,嘉泥,182371,178825,166022,1.98,9.84,1388559,1453918,-4.49
111,8,1104,環泥,605512,580420,431224,4.32,40.41,4466788,3829973,16.62
111,8,1108,幸福,390053,326691,249977,19.39,56.03,2599544,2635052,-1.34
111,8,1109,信大,478276,557403,591358,-14.19,-19.12,4040555,4781224,-15.49
111,8,1110,東泥,176935,134470,109276,31.57,61.91,1073546,1203643,-10.8
111,8,1201,味全,2008672,1907939,1917771,5.27,4.73,13379758,13034161,2.65
111,8,1203,味王,546197,514516,540451,6.15,1.06,4173247,3974812,4.99
111,8,1210,大成,10578033,9161168,7913624,15.46,33.66,73074148,65837966,10.99
111,8,1213,大飲,38696,29503,42312,31.15,-8.54,266205,299920,-11.24
111,8,1215,卜蜂,2393814,2400161,2037783,-0.26,17.47,18832593,16013397,17.6
111,8,1216,統一,48654713,47295432,41942340,2.87,16.0,350684373,316592095,10.76
111,8,1217,愛之味,634623,512688,605106,23.78,4.87,3378583,3320654,1.74
111,8,1218,泰山,1054476,1023417,960802,3.03,9.74,7420131,6565812,13.01
111,8,1219,福壽,1352250,1321525,1167521,2.32,15.82,11165467,9590926,16.41
111,8,1220,台榮,314062,294528,265446,6.63,18.31,2260624,2021307,11.83
111,8,1225,福懋油,1333748,1301087,1052440,2.51,26.72,9949131,8401897,18.41
111,8,1227,佳格,2686715,2146094,2813843,25.19,-4.51,17555478,21048567,-16.59
111,8,1229,聯華,831107,906199,793517,-8.28,4.73,8337876,7217042,15.53
111,8,1231,聯華食,976319,987622,887835,-1.14,9.96,6937135,6247836,11.03
111,8,1232,大統益,2186695,1798053,1634616,21.61,33.77,15617873,12951642,20.58
111,8,1233,天仁,158102,148964,137571,6.13,14.92,1176372,1132169,3.9
111,8,1234,黑松,1074526,952900,853329,12.76,25.92,6074514,6001388,1.21
111,8,1235,興泰,6974,3274,2284,113.01,205.34,19578,12009,63.02
